model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,step,next_token_id,next_token,question_best_token_id,question_best_logit,question_best_prob,question_best_rank,question_top1,question_top5,question_top10,exclamation_best_token_id,exclamation_best_logit,exclamation_best_prob,exclamation_best_rank,exclamation_top1,exclamation_top5,exclamation_top10,ellipsis_best_token_id,ellipsis_best_logit,ellipsis_best_prob,ellipsis_best_rank,ellipsis_top1,ellipsis_top5,ellipsis_top10
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,1,negative_target,1.0,ellipsis,19,198,"
",5633,-40.969200134277344,2.733763903961517e-05,342,0.0,0.0,0.0,5145,-41.639984130859375,1.3977941307530273e-05,539,0.0,0.0,0.0,1399,-43.50092697143555,2.173932216464891e-06,2434,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,1,negative_target,1.0,ellipsis,20,198,"
",5633,-39.380252838134766,2.6577734388411045e-05,327,0.0,0.0,0.0,5145,-40.07173156738281,1.3311057045939378e-05,533,0.0,0.0,0.0,1399,-42.02814865112305,1.8817045202013105e-06,2563,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,1,negative_target,1.0,ellipsis,21,198,"
",5633,-37.75194549560547,2.6095189241459593e-05,315,0.0,0.0,0.0,5145,-38.4654655456543,1.2784467799065169e-05,518,0.0,0.0,0.0,1399,-40.520511627197266,1.637523268982477e-06,2695,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,1,negative_target,1.0,ellipsis,22,198,"
",5633,-36.47389602661133,2.5555340471328236e-05,306,0.0,0.0,0.0,5145,-37.205230712890625,1.229892313858727e-05,522,0.0,0.0,0.0,1399,-39.3297233581543,1.4696423704663175e-06,2838,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,copy_sentence,1,negative_target,1.0,ellipsis,23,198,"
",5633,-35.01470947265625,2.503824362065643e-05,291,0.0,0.0,0.0,5145,-35.7625732421875,1.1852521311084274e-05,515,0.0,0.0,0.0,1399,-37.95814514160156,1.3191252037358936e-06,2954,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,0,198,"
",5633,-53.08447265625,0.00011368562263669446,527,0.0,0.0,0.0,5145,-56.272193908691406,4.691327831096714e-06,5535,0.0,0.0,0.0,2644,-53.49013900756836,7.577516953460872e-05,714,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,1,45,N,30,-56.694854736328125,3.0510163924191147e-05,2056,0.0,0.0,0.0,0,-57.82556915283203,9.84875896392623e-06,3432,0.0,0.0,0.0,986,-53.56651306152344,0.0006967324879951775,170,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,2,1437,ina,30,-32.113773345947266,2.9137308956705965e-06,1294,0.0,0.0,0.0,0,-32.1260986328125,2.8780384582205443e-06,1311,0.0,0.0,0.0,986,-31.125877380371094,7.825051397958305e-06,691,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,3,8630, measured,30,-70.68169403076172,2.5728699256433174e-05,1456,0.0,0.0,0.0,0,-71.74522399902344,8.882446309144143e-06,2550,0.0,0.0,0.0,986,-70.7773666381836,2.338124977541156e-05,1546,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,4,5433, 42,5633,-75.05268859863281,1.2112181138945743e-05,948,0.0,0.0,0.0,0,-76.94922637939453,1.8178852769779041e-06,2789,0.0,0.0,0.0,986,-74.67877197265625,1.7604037566343322e-05,814,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,5,8405, samples,30,-37.44977951049805,2.580705086074886e-06,1616,0.0,0.0,0.0,0,-37.727596282958984,1.954718072738615e-06,2004,0.0,0.0,0.0,986,-37.84949493408203,1.7303907497989712e-06,2195,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,6,1141, during,30,-58.444820404052734,3.086027618337539e-06,471,0.0,0.0,0.0,0,-58.627079010009766,2.5718516099004773e-06,535,0.0,0.0,0.0,986,-58.10805130004883,4.32172146247467e-06,386,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,7,262, the,30,3.16971492767334,4.0420894720227807e-07,3489,0.0,0.0,0.0,0,1.7622690200805664,9.893717844988714e-08,8587,0.0,0.0,0.0,986,5.482553958892822,4.083748081029626e-06,582,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,8,3329, morning,5633,-54.46358871459961,2.1170900765810075e-07,5188,0.0,0.0,0.0,5145,-55.993858337402344,4.583019119763776e-08,11004,0.0,0.0,0.0,986,-52.52130126953125,1.4766040976610384e-06,1637,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,9,6482, shift,30,-41.07830047607422,3.643801846919814e-07,291,0.0,0.0,0.0,0,-43.478599548339844,3.3045935765585455e-08,1481,0.0,0.0,0.0,986,-40.79068374633789,4.858085276282509e-07,232,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,10,13,.,30,14.667766571044922,2.545856659708079e-05,60,0.0,0.0,0.0,0,15.513636589050293,5.931856139795855e-05,41,0.0,0.0,0.0,986,16.03620147705078,0.00010003169882111251,31,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,11,198,"
",5633,-25.71568489074707,2.555134051362984e-05,593,0.0,0.0,0.0,5145,-28.338850021362305,1.854332140283077e-06,4473,0.0,0.0,0.0,2644,-24.673954010009766,7.241551793413237e-05,223,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,12,30556,Same,30,-49.12553024291992,1.635165790503379e-05,1816,0.0,0.0,0.0,0,-51.12635040283203,2.2111421458248515e-06,3864,0.0,0.0,0.0,986,-47.27230453491211,0.00010432958515593782,531,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,13,25,:,30,-24.741619110107422,5.3643190767616034e-05,26,0.0,0.0,0.0,0,-25.64190673828125,2.180342016799841e-05,46,0.0,0.0,0.0,986,-24.455833435058594,7.138874207157642e-05,20,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,14,198,"
",5633,17.468582153320312,3.7507543311221525e-05,154,0.0,0.0,0.0,5145,14.60200309753418,2.133925136149628e-06,2303,0.0,0.0,0.0,2644,17.726327896118164,4.85351265524514e-05,119,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,15,45,N,30,-27.102825164794922,9.338474228570703e-06,1961,0.0,0.0,0.0,0,-28.093069076538086,3.4691129258135334e-06,3183,0.0,0.0,0.0,986,-24.18592643737793,0.00017261119501199573,168,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,16,1437,ina,30,-68.61570739746094,1.367937869645175e-07,777,0.0,0.0,0.0,0,-70.16744232177734,2.8983876632082683e-08,1858,0.0,0.0,0.0,986,-67.40168762207031,4.6058360680945043e-07,354,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,17,8630, measured,30,-43.561824798583984,1.3416674846666865e-05,1043,0.0,0.0,0.0,0,-45.12535858154297,2.8093820674257586e-06,2471,0.0,0.0,0.0,986,-43.36574935913086,1.6322977899108082e-05,922,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,18,5433, 42,5633,-24.33492660522461,6.052221124264179e-07,681,0.0,0.0,0.0,0,-25.364789962768555,2.160980443477456e-07,1292,0.0,0.0,0.0,2644,-22.77182388305664,2.889094275815296e-06,281,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,19,8405, samples,30,-48.45972442626953,1.067065014126456e-07,895,0.0,0.0,0.0,0,-48.89562225341797,6.900536675402691e-08,1161,0.0,0.0,0.0,986,-48.45574951171875,1.0713149833918578e-07,892,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,20,1141, during,30,-41.51758575439453,2.7668872348840523e-07,367,0.0,0.0,0.0,0,-42.402992248535156,1.1414694967015748e-07,640,0.0,0.0,0.0,986,-40.89516067504883,5.155932285560993e-07,257,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,21,262, the,30,-52.14303970336914,1.129002669131296e-07,873,0.0,0.0,0.0,0,-54.5284309387207,1.0392803062586609e-08,4187,0.0,0.0,0.0,986,-49.4698486328125,1.6354870240320452e-06,156,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,22,3329, morning,30,-39.05058288574219,7.308956107010545e-09,1342,0.0,0.0,0.0,0,-40.92995834350586,1.1159712043351533e-09,3723,0.0,0.0,0.0,986,-37.26864242553711,4.34252420689063e-08,443,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,none,0.0,,23,6482, shift,30,-77.75676727294922,3.832143846693725e-08,383,0.0,0.0,0.0,0,-81.43756103515625,9.658137622992058e-10,2785,0.0,0.0,0.0,986,-77.04610443115234,7.799715717737854e-08,231,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,0,198,"
",5633,-48.84743118286133,0.0002623822947498411,307,0.0,0.0,0.0,0,-50.7108154296875,4.070774230058305e-05,1521,0.0,0.0,0.0,2644,-48.47508239746094,0.00038075316115282476,213,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,1,45,N,30,-47.20101547241211,0.0001291849766857922,848,0.0,0.0,0.0,0,-48.2692756652832,4.438870746525936e-05,2018,0.0,0.0,0.0,986,-43.94124221801758,0.003364445874467492,30,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,2,1437,ina,30,-41.980770111083984,9.510246309218928e-05,409,0.0,0.0,0.0,0,-41.9283561706543,0.00010022009519161656,385,0.0,0.0,0.0,986,-39.60395050048828,0.0010243098950013518,49,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,3,8630, measured,30,-57.5676155090332,0.00024217851751018316,306,0.0,0.0,0.0,0,-57.5801887512207,0.000239152621361427,310,0.0,0.0,0.0,986,-55.70394515991211,0.0015614115400239825,57,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,4,5433, 42,5633,-63.07607650756836,9.844573651207611e-05,336,0.0,0.0,0.0,0,-63.497535705566406,6.458913412643597e-05,432,0.0,0.0,0.0,986,-60.34892272949219,0.0015051671070978045,88,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,5,8405, samples,30,-43.08742141723633,4.377816367195919e-05,323,0.0,0.0,0.0,0,-43.72145080566406,2.3222131858346984e-05,532,0.0,0.0,0.0,986,-42.1781005859375,0.00010868523531826213,146,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,6,1141, during,30,-50.89305877685547,5.349095954443328e-05,162,0.0,0.0,0.0,0,-51.388553619384766,3.2590403861831874e-05,235,0.0,0.0,0.0,986,-49.09851837158203,0.0003218395577277988,53,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,7,262, the,30,-24.866180419921875,3.5246601328253746e-05,368,0.0,0.0,0.0,0,-26.85135269165039,4.841365807806142e-06,1394,0.0,0.0,0.0,986,-21.724143981933594,0.0008159928256645799,29,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,8,3329, morning,30,-49.65948486328125,3.58750949089881e-05,634,0.0,0.0,0.0,0,-51.4897575378418,5.753282948717242e-06,2347,0.0,0.0,0.0,986,-46.98367691040039,0.0005210527451708913,86,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,9,6482, shift,30,-24.694002151489258,1.8781705875881016e-05,32,0.0,0.0,0.0,0,-26.625629425048828,2.7216981379751815e-06,196,0.0,0.0,0.0,986,-23.241750717163086,8.024903945624828e-05,15,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,10,13,.,30,-26.83475112915039,0.0035312692634761333,14,0.0,0.0,0.0,0,-27.328319549560547,0.0021556427236646414,20,0.0,0.0,0.0,986,-24.202964782714844,0.04907961189746857,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,11,198,"
",5633,-43.87189483642578,0.0004026027745567262,172,0.0,0.0,0.0,0,-45.355411529541016,9.132582636084408e-05,711,0.0,0.0,0.0,986,-40.67915725708008,0.00980539433658123,6,0.0,0.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,12,45,N,30,-42.622806549072266,0.0001393807033309713,564,0.0,0.0,0.0,0,-43.48439407348633,5.8887064369628206e-05,1136,0.0,0.0,0.0,986,-37.286563873291016,0.028953654691576958,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,13,1437,ina,30,-22.932777404785156,1.235376657859888e-05,367,0.0,0.0,0.0,0,-23.03973960876465,1.1100595656898804e-05,404,0.0,0.0,0.0,986,-16.561473846435547,0.007224726025015116,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,14,8630, measured,30,-40.5949821472168,0.0002524368464946747,309,0.0,0.0,0.0,0,-40.3516731262207,0.0003219737845938653,254,0.0,0.0,0.0,986,-34.917484283447266,0.07376643270254135,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,15,5433, 42,5633,-40.33961868286133,0.00020479594240896404,182,0.0,0.0,0.0,0,-40.54267501831055,0.00016716103709768504,195,0.0,0.0,0.0,986,-33.76594161987305,0.14663343131542206,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,16,8405, samples,30,-27.83838653564453,0.00016590276209171861,262,0.0,0.0,0.0,0,-27.97250747680664,0.00014507936430163682,300,0.0,0.0,0.0,986,-21.658966064453125,0.08008327335119247,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,17,1141, during,30,-33.01127624511719,0.00012519095616880804,125,0.0,0.0,0.0,0,-32.8426513671875,0.00014818552881479263,110,0.0,0.0,0.0,986,-24.99732780456543,0.37843087315559387,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,18,262, the,5633,-19.791540145874023,5.414630504674278e-05,204,0.0,0.0,0.0,0,-21.135765075683594,1.4118199942458887e-05,469,0.0,0.0,0.0,986,-10.977449417114258,0.36431729793548584,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,19,3329, morning,30,-33.9040412902832,4.99565685458947e-05,426,0.0,0.0,0.0,0,-34.480342864990234,2.8074240617570467e-05,627,0.0,0.0,0.0,986,-25.489839553833008,0.22533777356147766,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,20,6482, shift,30,-29.012462615966797,4.317577986512333e-05,53,0.0,0.0,0.0,0,-30.291452407836914,1.2016610526188742e-05,183,0.0,0.0,0.0,986,-21.159523010253906,0.11110370606184006,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,21,986,...,30,-16.095252990722656,0.0001771765382727608,15,0.0,0.0,0.0,0,-16.268707275390625,0.00014896216453053057,19,0.0,0.0,0.0,986,-7.483184337615967,0.9740469455718994,1,1.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,22,198,"
",5633,-35.000553131103516,0.0005162925808690488,174,0.0,0.0,0.0,0,-35.65229034423828,0.0002690605469979346,321,0.0,0.0,0.0,986,-30.410228729248047,0.0508684404194355,3,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,target,1.0,ellipsis,23,45,N,30,-27.71689224243164,7.280568388523534e-05,638,0.0,0.0,0.0,0,-27.75853157043457,6.983635103097185e-05,665,0.0,0.0,0.0,986,-19.380695343017578,0.30375930666923523,2,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,0,198,"
",5633,-52.1933479309082,0.0003128445823676884,256,0.0,0.0,0.0,0,-55.09309387207031,1.7218091670656577e-05,2447,0.0,0.0,0.0,2644,-52.41790771484375,0.0002499214606359601,321,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,1,45,N,30,-49.792816162109375,0.00012326867727097124,664,0.0,0.0,0.0,0,-51.09386444091797,3.355943408678286e-05,1622,0.0,0.0,0.0,986,-47.581687927246094,0.0011249508243054152,100,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,2,1437,ina,30,-32.262779235839844,0.00010488244879525155,300,0.0,0.0,0.0,0,-32.52402114868164,8.076940866885707e-05,357,0.0,0.0,0.0,986,-31.642154693603516,0.0001950907171703875,174,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,3,8630, measured,30,-64.47502899169922,0.0003278524964116514,236,0.0,0.0,0.0,0,-65.76900482177734,8.989011257654056e-05,575,0.0,0.0,0.0,986,-65.44013977050781,0.00012489245273172855,455,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,4,5433, 42,30,-71.27978515625,6.744924030499533e-05,465,0.0,0.0,0.0,0,-71.9454345703125,3.466484122327529e-05,712,0.0,0.0,0.0,986,-71.10850524902344,8.005030394997448e-05,417,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,5,8405, samples,30,-49.786746978759766,5.8329525927547365e-05,206,0.0,0.0,0.0,0,-50.64976501464844,2.4608463718323037e-05,433,0.0,0.0,0.0,986,-51.607791900634766,9.441015208722092e-06,887,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,6,1141, during,30,-67.39469909667969,0.0003595695598050952,78,0.0,0.0,0.0,0,-67.56488800048828,0.0003032988461200148,85,0.0,0.0,0.0,986,-68.60076904296875,0.0001076448752428405,185,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,7,262, the,30,-40.43259048461914,9.311523172073066e-06,1062,0.0,0.0,0.0,0,-42.12008285522461,1.7224717794306343e-06,3552,0.0,0.0,0.0,986,-39.75762939453125,1.8287428247276694e-05,657,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,8,3329, morning,5633,-60.75074768066406,6.448046406148933e-06,2582,0.0,0.0,0.0,0,-62.21865463256836,1.4856765346848988e-06,6109,0.0,0.0,0.0,986,-60.43399429321289,8.851001439325046e-06,2128,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,9,6482, shift,30,-42.23996353149414,4.3143740185769275e-05,43,0.0,0.0,0.0,0,-43.837867736816406,8.728846296435222e-06,165,0.0,0.0,0.0,986,-43.92888259887695,7.969471880642232e-06,182,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,10,13,.,30,-50.265953063964844,0.0018682207446545362,28,0.0,0.0,0.0,0,-50.14768600463867,0.002102765953168273,24,0.0,0.0,0.0,986,-51.17921447753906,0.0007495555328205228,36,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,11,198,"
",5633,-48.341339111328125,0.0002198091970058158,165,0.0,0.0,0.0,0,-49.87915802001953,4.7225828893715516e-05,618,0.0,0.0,0.0,2644,-48.66645431518555,0.00015879987040534616,212,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,12,45,N,30,-51.995609283447266,0.0003778750542551279,265,0.0,0.0,0.0,0,-53.868919372558594,5.804702595924027e-05,1102,0.0,0.0,0.0,986,-51.132179260253906,0.0008960476261563599,138,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,13,1437,ina,30,-62.70534896850586,0.00042256180313415825,10,0.0,0.0,1.0,0,-65.5346908569336,2.495299486326985e-05,149,0.0,0.0,0.0,986,-64.34302520751953,8.215925481636077e-05,56,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,14,8630, measured,30,-51.79195785522461,0.014054290018975735,7,0.0,0.0,1.0,0,-54.938926696777344,0.0006040845764800906,159,0.0,0.0,0.0,986,-55.23027420043945,0.0004514057654887438,203,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,15,5433, 42,30,-48.821807861328125,0.006645109038800001,24,0.0,0.0,0.0,0,-51.75812530517578,0.00035259462310932577,144,0.0,0.0,0.0,986,-52.373653411865234,0.00019052642164751887,201,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,16,8405, samples,30,-33.92595291137695,0.004231813829392195,3,0.0,1.0,1.0,0,-36.65974807739258,0.00027495043468661606,73,0.0,0.0,0.0,986,-38.470733642578125,4.495244866120629e-05,357,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,17,1141, during,30,-49.94000244140625,0.030597565695643425,2,0.0,1.0,1.0,0,-53.70906448364258,0.0007059989147819579,33,0.0,0.0,0.0,986,-55.469398498535156,0.00012142292689532042,94,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,18,262, the,30,-18.014720916748047,0.00013214351201895624,92,0.0,0.0,0.0,0,-21.184608459472656,5.55112774236477e-06,870,0.0,0.0,0.0,986,-19.635589599609375,2.6128323952434584e-05,280,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,19,3329, morning,30,-48.64359664916992,4.432344212546013e-05,387,0.0,0.0,0.0,0,-50.68545913696289,5.752595825470053e-06,1688,0.0,0.0,0.0,986,-49.62609100341797,1.6593638065387495e-05,826,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,20,6482, shift,30,-24.372879028320312,0.0006189131527207792,8,0.0,0.0,1.0,0,-28.086896896362305,1.5088716281752568e-05,123,0.0,0.0,0.0,986,-28.003582000732422,1.6399682863266207e-05,116,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,21,30,?,30,-23.589950561523438,0.7942860722541809,1,1.0,1.0,1.0,0,-28.25714874267578,0.007465149741619825,6,0.0,0.0,1.0,986,-30.366910934448242,0.0009052748791873455,24,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,22,198,"
",30,-50.99306106567383,0.0029518918599933386,22,0.0,0.0,0.0,0,-52.55930709838867,0.0006164365913718939,101,0.0,0.0,0.0,986,-52.40705490112305,0.0007178119849413633,83,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,wrong_marker,1.0,question,23,45,N,30,-39.0957145690918,0.0019267249153926969,55,0.0,0.0,0.0,0,-41.56449890136719,0.0001631699997233227,376,0.0,0.0,0.0,986,-39.576602935791016,0.0011911666952073574,85,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,Nina measured 42 samples during the morning shift.,same_sentence,1,random_norm,1.0,random_norm,0,198,"
",5633,-50.5529670715332,0.00015566014917567372,356,0.0,0.0,0.0,5145,-51.52499008178711,5.888886880711652e-05,918,0.0,0.0,0.0,2644,-50.288917541503906,0.00020269950618967414,288,0.0,0.0,0.0
