scale,language,template_id,level,text,marker
affect,zh,116,-1,laoshi bu tai xihuan zhe ge jianyi sixiadi.,bu tai xihuan
affect,zh,116,0,laoshi dui zhe ge jianyi wu gan sixiadi.,wu gan
affect,zh,116,1,laoshi xihuan zhe ge jianyi sixiadi.,xihuan
affect,zh,116,2,laoshi reai zhe ge jianyi sixiadi.,reai
affect,zh,117,-2,wo taoyan zhe ge xiangfa huiyi hou.,taoyan
affect,zh,117,-1,wo bu tai xihuan zhe ge xiangfa huiyi hou.,bu tai xihuan
affect,zh,117,0,wo dui zhe ge xiangfa wu gan huiyi hou.,wu gan
affect,zh,117,1,wo xihuan zhe ge xiangfa huiyi hou.,xihuan
affect,zh,117,2,wo reai zhe ge xiangfa huiyi hou.,reai
affect,zh,118,-2,laoshi taoyan zhe ge xiangfa jintian.,taoyan
affect,zh,118,-1,laoshi bu tai xihuan zhe ge xiangfa jintian.,bu tai xihuan
affect,zh,118,0,laoshi dui zhe ge xiangfa wu gan jintian.,wu gan
affect,zh,118,1,laoshi xihuan zhe ge xiangfa jintian.,xihuan
affect,zh,118,2,laoshi reai zhe ge xiangfa jintian.,reai
affect,zh,119,-2,yanjiu zhe taoyan zhe ge jianyi jintian.,taoyan
affect,zh,119,-1,yanjiu zhe bu tai xihuan zhe ge jianyi jintian.,bu tai xihuan
affect,zh,119,0,yanjiu zhe dui zhe ge jianyi wu gan jintian.,wu gan
affect,zh,119,1,yanjiu zhe xihuan zhe ge jianyi jintian.,xihuan
affect,zh,119,2,yanjiu zhe reai zhe ge jianyi jintian.,reai
size,zh,0,-2,yishujia cheng zhe ge sheji wei weixiao zuihou.,weixiao
size,zh,0,-1,yishujia cheng zhe ge sheji wei xiao zuihou.,xiao
size,zh,0,0,yishujia cheng zhe ge sheji wei putong zuihou.,putong
size,zh,0,1,yishujia cheng zhe ge sheji wei da zuihou.,da
size,zh,0,2,yishujia cheng zhe ge sheji wei juda zuihou.,juda
size,zh,1,-2,pinglun zhe cheng zhe ge jianyi wei weixiao jintian.,weixiao
size,zh,1,-1,pinglun zhe cheng zhe ge jianyi wei xiao jintian.,xiao
size,zh,1,0,pinglun zhe cheng zhe ge jianyi wei putong jintian.,putong
size,zh,1,1,pinglun zhe cheng zhe ge jianyi wei da jintian.,da
size,zh,1,2,pinglun zhe cheng zhe ge jianyi wei juda jintian.,juda
size,zh,2,-2,ta cheng ni wei weixiao jintian.,weixiao
size,zh,2,-1,ta cheng ni wei xiao jintian.,xiao
size,zh,2,0,ta cheng ni wei putong jintian.,putong
size,zh,2,1,ta cheng ni wei da jintian.,da
size,zh,2,2,ta cheng ni wei juda jintian.,juda
size,zh,3,-2,pinglun zhe cheng zhe ge xiangfa wei weixiao shencha shi.,weixiao
size,zh,3,-1,pinglun zhe cheng zhe ge xiangfa wei xiao shencha shi.,xiao
size,zh,3,0,pinglun zhe cheng zhe ge xiangfa wei putong shencha shi.,putong
size,zh,3,1,pinglun zhe cheng zhe ge xiangfa wei da shencha shi.,da
size,zh,3,2,pinglun zhe cheng zhe ge xiangfa wei juda shencha shi.,juda
size,zh,4,-2,yonghu cheng zhe bu dianying wei weixiao huiyi hou.,weixiao
size,zh,4,-1,yonghu cheng zhe bu dianying wei xiao huiyi hou.,xiao
size,zh,4,0,yonghu cheng zhe bu dianying wei putong huiyi hou.,putong
size,zh,4,1,yonghu cheng zhe bu dianying wei da huiyi hou.,da
size,zh,4,2,yonghu cheng zhe bu dianying wei juda huiyi hou.,juda
size,zh,5,-2,ta cheng zhe bu dianying wei weixiao zuihou.,weixiao
size,zh,5,-1,ta cheng zhe bu dianying wei xiao zuihou.,xiao
size,zh,5,0,ta cheng zhe bu dianying wei putong zuihou.,putong
size,zh,5,1,ta cheng zhe bu dianying wei da zuihou.,da
size,zh,5,2,ta cheng zhe bu dianying wei juda zuihou.,juda
size,zh,6,-2,pinglun zhe cheng zhe ge sheji wei weixiao sixiadi.,weixiao
size,zh,6,-1,pinglun zhe cheng zhe ge sheji wei xiao sixiadi.,xiao
size,zh,6,0,pinglun zhe cheng zhe ge sheji wei putong sixiadi.,putong
size,zh,6,1,pinglun zhe cheng zhe ge sheji wei da sixiadi.,da
size,zh,6,2,pinglun zhe cheng zhe ge sheji wei juda sixiadi.,juda
size,zh,7,-2,yonghu cheng zhe zuo chengshi wei weixiao sixiadi.,weixiao
size,zh,7,-1,yonghu cheng zhe zuo chengshi wei xiao sixiadi.,xiao
size,zh,7,0,yonghu cheng zhe zuo chengshi wei putong sixiadi.,putong
size,zh,7,1,yonghu cheng zhe zuo chengshi wei da sixiadi.,da
size,zh,7,2,yonghu cheng zhe zuo chengshi wei juda sixiadi.,juda
size,zh,8,-2,yanjiu zhe cheng zhe ge jianyi wei weixiao huiyi hou.,weixiao
size,zh,8,-1,yanjiu zhe cheng zhe ge jianyi wei xiao huiyi hou.,xiao
size,zh,8,0,yanjiu zhe cheng zhe ge jianyi wei putong huiyi hou.,putong
size,zh,8,1,yanjiu zhe cheng zhe ge jianyi wei da huiyi hou.,da
size,zh,8,2,yanjiu zhe cheng zhe ge jianyi wei juda huiyi hou.,juda
size,zh,9,-2,ta cheng zhe bu dianying wei weixiao sixiadi.,weixiao
size,zh,9,-1,ta cheng zhe bu dianying wei xiao sixiadi.,xiao
size,zh,9,0,ta cheng zhe bu dianying wei putong sixiadi.,putong
size,zh,9,1,ta cheng zhe bu dianying wei da sixiadi.,da
size,zh,9,2,ta cheng zhe bu dianying wei juda sixiadi.,juda
size,zh,10,-2,yonghu cheng zhe ge sheji wei weixiao jintian.,weixiao
size,zh,10,-1,yonghu cheng zhe ge sheji wei xiao jintian.,xiao
size,zh,10,0,yonghu cheng zhe ge sheji wei putong jintian.,putong
size,zh,10,1,yonghu cheng zhe ge sheji wei da jintian.,da
size,zh,10,2,yonghu cheng zhe ge sheji wei juda jintian.,juda
size,zh,11,-2,yishujia cheng zhe ge xiangfa wei weixiao shencha shi.,weixiao
size,zh,11,-1,yishujia cheng zhe ge xiangfa wei xiao shencha shi.,xiao
size,zh,11,0,yishujia cheng zhe ge xiangfa wei putong shencha shi.,putong
size,zh,11,1,yishujia cheng zhe ge xiangfa wei da shencha shi.,da
size,zh,11,2,yishujia cheng zhe ge xiangfa wei juda shencha shi.,juda
size,zh,12,-2,yonghu cheng zhe shou ge wei weixiao huiyi hou.,weixiao
size,zh,12,-1,yonghu cheng zhe shou ge wei xiao huiyi hou.,xiao
size,zh,12,0,yonghu cheng zhe shou ge wei putong huiyi hou.,putong
size,zh,12,1,yonghu cheng zhe shou ge wei da huiyi hou.,da
size,zh,12,2,yonghu cheng zhe shou ge wei juda huiyi hou.,juda
size,zh,13,-2,yonghu cheng zhe zuo chengshi wei weixiao jintian.,weixiao
size,zh,13,-1,yonghu cheng zhe zuo chengshi wei xiao jintian.,xiao
size,zh,13,0,yonghu cheng zhe zuo chengshi wei putong jintian.,putong
size,zh,13,1,yonghu cheng zhe zuo chengshi wei da jintian.,da
size,zh,13,2,yonghu cheng zhe zuo chengshi wei juda jintian.,juda
size,zh,14,-2,wo cheng zhe ge sheji wei weixiao zuihou.,weixiao
size,zh,14,-1,wo cheng zhe ge sheji wei xiao zuihou.,xiao
size,zh,14,0,wo cheng zhe ge sheji wei putong zuihou.,putong
size,zh,14,1,wo cheng zhe ge sheji wei da zuihou.,da
size,zh,14,2,wo cheng zhe ge sheji wei juda zuihou.,juda
size,zh,15,-2,yishujia cheng zhe zuo chengshi wei weixiao huiyi hou.,weixiao
size,zh,15,-1,yishujia cheng zhe zuo chengshi wei xiao huiyi hou.,xiao
size,zh,15,0,yishujia cheng zhe zuo chengshi wei putong huiyi hou.,putong
size,zh,15,1,yishujia cheng zhe zuo chengshi wei da huiyi hou.,da
size,zh,15,2,yishujia cheng zhe zuo chengshi wei juda huiyi hou.,juda
size,zh,16,-2,pinglun zhe cheng zhe ge xitong wei weixiao zuihou.,weixiao
size,zh,16,-1,pinglun zhe cheng zhe ge xitong wei xiao zuihou.,xiao
size,zh,16,0,pinglun zhe cheng zhe ge xitong wei putong zuihou.,putong
size,zh,16,1,pinglun zhe cheng zhe ge xitong wei da zuihou.,da
size,zh,16,2,pinglun zhe cheng zhe ge xitong wei juda zuihou.,juda
size,zh,17,-2,ta cheng zhe ge xiangfa wei weixiao sixiadi.,weixiao
size,zh,17,-1,ta cheng zhe ge xiangfa wei xiao sixiadi.,xiao
size,zh,17,0,ta cheng zhe ge xiangfa wei putong sixiadi.,putong
size,zh,17,1,ta cheng zhe ge xiangfa wei da sixiadi.,da
size,zh,17,2,ta cheng zhe ge xiangfa wei juda sixiadi.,juda
size,zh,18,-2,yanjiu zhe cheng zhe ge sheji wei weixiao huiyi hou.,weixiao
size,zh,18,-1,yanjiu zhe cheng zhe ge sheji wei xiao huiyi hou.,xiao
size,zh,18,0,yanjiu zhe cheng zhe ge sheji wei putong huiyi hou.,putong
size,zh,18,1,yanjiu zhe cheng zhe ge sheji wei da huiyi hou.,da
size,zh,18,2,yanjiu zhe cheng zhe ge sheji wei juda huiyi hou.,juda
size,zh,19,-2,yishujia cheng zhe ge xitong wei weixiao jintian.,weixiao
size,zh,19,-1,yishujia cheng zhe ge xitong wei xiao jintian.,xiao
size,zh,19,0,yishujia cheng zhe ge xitong wei putong jintian.,putong
size,zh,19,1,yishujia cheng zhe ge xitong wei da jintian.,da
size,zh,19,2,yishujia cheng zhe ge xitong wei juda jintian.,juda
size,zh,20,-2,linju cheng zhe bu dianying wei weixiao shencha shi.,weixiao
size,zh,20,-1,linju cheng zhe bu dianying wei xiao shencha shi.,xiao
size,zh,20,0,linju cheng zhe bu dianying wei putong shencha shi.,putong
size,zh,20,1,linju cheng zhe bu dianying wei da shencha shi.,da
size,zh,20,2,linju cheng zhe bu dianying wei juda shencha shi.,juda
size,zh,21,-2,yanjiu zhe cheng zhe ge sheji wei weixiao zuihou.,weixiao
size,zh,21,-1,yanjiu zhe cheng zhe ge sheji wei xiao zuihou.,xiao
size,zh,21,0,yanjiu zhe cheng zhe ge sheji wei putong zuihou.,putong
size,zh,21,1,yanjiu zhe cheng zhe ge sheji wei da zuihou.,da
size,zh,21,2,yanjiu zhe cheng zhe ge sheji wei juda zuihou.,juda
size,zh,22,-2,pinglun zhe cheng zhe bu dianying wei weixiao jintian.,weixiao
size,zh,22,-1,pinglun zhe cheng zhe bu dianying wei xiao jintian.,xiao
size,zh,22,0,pinglun zhe cheng zhe bu dianying wei putong jintian.,putong
size,zh,22,1,pinglun zhe cheng zhe bu dianying wei da jintian.,da
size,zh,22,2,pinglun zhe cheng zhe bu dianying wei juda jintian.,juda
size,zh,23,-2,yonghu cheng zhe ge xiangfa wei weixiao zuihou.,weixiao
size,zh,23,-1,yonghu cheng zhe ge xiangfa wei xiao zuihou.,xiao
size,zh,23,0,yonghu cheng zhe ge xiangfa wei putong zuihou.,putong
size,zh,23,1,yonghu cheng zhe ge xiangfa wei da zuihou.,da
size,zh,23,2,yonghu cheng zhe ge xiangfa wei juda zuihou.,juda
size,zh,24,-2,yishujia cheng zhe zuo chengshi wei weixiao sixiadi.,weixiao
size,zh,24,-1,yishujia cheng zhe zuo chengshi wei xiao sixiadi.,xiao
size,zh,24,0,yishujia cheng zhe zuo chengshi wei putong sixiadi.,putong
size,zh,24,1,yishujia cheng zhe zuo chengshi wei da sixiadi.,da
size,zh,24,2,yishujia cheng zhe zuo chengshi wei juda sixiadi.,juda
size,zh,25,-2,ta cheng ni wei weixiao sixiadi.,weixiao
size,zh,25,-1,ta cheng ni wei xiao sixiadi.,xiao
size,zh,25,0,ta cheng ni wei putong sixiadi.,putong
size,zh,25,1,ta cheng ni wei da sixiadi.,da
size,zh,25,2,ta cheng ni wei juda sixiadi.,juda
size,zh,26,-2,yishujia cheng zhe bu dianying wei weixiao sixiadi.,weixiao
size,zh,26,-1,yishujia cheng zhe bu dianying wei xiao sixiadi.,xiao
size,zh,26,0,yishujia cheng zhe bu dianying wei putong sixiadi.,putong
size,zh,26,1,yishujia cheng zhe bu dianying wei da sixiadi.,da
size,zh,26,2,yishujia cheng zhe bu dianying wei juda sixiadi.,juda
size,zh,27,-2,wo cheng ni wei weixiao shencha shi.,weixiao
size,zh,27,-1,wo cheng ni wei xiao shencha shi.,xiao
size,zh,27,0,wo cheng ni wei putong shencha shi.,putong
size,zh,27,1,wo cheng ni wei da shencha shi.,da
size,zh,27,2,wo cheng ni wei juda shencha shi.,juda
size,zh,28,-2,wo cheng ni wei weixiao zuihou.,weixiao
size,zh,28,-1,wo cheng ni wei xiao zuihou.,xiao
size,zh,28,0,wo cheng ni wei putong zuihou.,putong
size,zh,28,1,wo cheng ni wei da zuihou.,da
size,zh,28,2,wo cheng ni wei juda zuihou.,juda
size,zh,29,-2,yanjiu zhe cheng zhe bu dianying wei weixiao shencha shi.,weixiao
size,zh,29,-1,yanjiu zhe cheng zhe bu dianying wei xiao shencha shi.,xiao
size,zh,29,0,yanjiu zhe cheng zhe bu dianying wei putong shencha shi.,putong
size,zh,29,1,yanjiu zhe cheng zhe bu dianying wei da shencha shi.,da
size,zh,29,2,yanjiu zhe cheng zhe bu dianying wei juda shencha shi.,juda
size,zh,30,-2,yishujia cheng zhe shou ge wei weixiao shencha shi.,weixiao
size,zh,30,-1,yishujia cheng zhe shou ge wei xiao shencha shi.,xiao
size,zh,30,0,yishujia cheng zhe shou ge wei putong shencha shi.,putong
size,zh,30,1,yishujia cheng zhe shou ge wei da shencha shi.,da
size,zh,30,2,yishujia cheng zhe shou ge wei juda shencha shi.,juda
size,zh,31,-2,laoshi cheng zhe ge jianyi wei weixiao zuihou.,weixiao
size,zh,31,-1,laoshi cheng zhe ge jianyi wei xiao zuihou.,xiao
size,zh,31,0,laoshi cheng zhe ge jianyi wei putong zuihou.,putong
size,zh,31,1,laoshi cheng zhe ge jianyi wei da zuihou.,da
size,zh,31,2,laoshi cheng zhe ge jianyi wei juda zuihou.,juda
size,zh,32,-2,ta cheng zhe ge xitong wei weixiao jintian.,weixiao
size,zh,32,-1,ta cheng zhe ge xitong wei xiao jintian.,xiao
size,zh,32,0,ta cheng zhe ge xitong wei putong jintian.,putong
size,zh,32,1,ta cheng zhe ge xitong wei da jintian.,da
size,zh,32,2,ta cheng zhe ge xitong wei juda jintian.,juda
size,zh,33,-2,pinglun zhe cheng ni wei weixiao jintian.,weixiao
size,zh,33,-1,pinglun zhe cheng ni wei xiao jintian.,xiao
size,zh,33,0,pinglun zhe cheng ni wei putong jintian.,putong
size,zh,33,1,pinglun zhe cheng ni wei da jintian.,da
size,zh,33,2,pinglun zhe cheng ni wei juda jintian.,juda
size,zh,34,-2,laoshi cheng zhe shou ge wei weixiao huiyi hou.,weixiao
size,zh,34,-1,laoshi cheng zhe shou ge wei xiao huiyi hou.,xiao
size,zh,34,0,laoshi cheng zhe shou ge wei putong huiyi hou.,putong
size,zh,34,1,laoshi cheng zhe shou ge wei da huiyi hou.,da
size,zh,34,2,laoshi cheng zhe shou ge wei juda huiyi hou.,juda
size,zh,35,-2,yonghu cheng zhe ge jianyi wei weixiao zuihou.,weixiao
size,zh,35,-1,yonghu cheng zhe ge jianyi wei xiao zuihou.,xiao
size,zh,35,0,yonghu cheng zhe ge jianyi wei putong zuihou.,putong
size,zh,35,1,yonghu cheng zhe ge jianyi wei da zuihou.,da
size,zh,35,2,yonghu cheng zhe ge jianyi wei juda zuihou.,juda
size,zh,36,-2,wo cheng zhe ge xiangfa wei weixiao shencha shi.,weixiao
size,zh,36,-1,wo cheng zhe ge xiangfa wei xiao shencha shi.,xiao
size,zh,36,0,wo cheng zhe ge xiangfa wei putong shencha shi.,putong
size,zh,36,1,wo cheng zhe ge xiangfa wei da shencha shi.,da
size,zh,36,2,wo cheng zhe ge xiangfa wei juda shencha shi.,juda
size,zh,37,-2,pinglun zhe cheng zhe zuo chengshi wei weixiao sixiadi.,weixiao
size,zh,37,-1,pinglun zhe cheng zhe zuo chengshi wei xiao sixiadi.,xiao
size,zh,37,0,pinglun zhe cheng zhe zuo chengshi wei putong sixiadi.,putong
size,zh,37,1,pinglun zhe cheng zhe zuo chengshi wei da sixiadi.,da
size,zh,37,2,pinglun zhe cheng zhe zuo chengshi wei juda sixiadi.,juda
size,zh,38,-2,wo cheng zhe ge jianyi wei weixiao zuihou.,weixiao
size,zh,38,-1,wo cheng zhe ge jianyi wei xiao zuihou.,xiao
size,zh,38,0,wo cheng zhe ge jianyi wei putong zuihou.,putong
size,zh,38,1,wo cheng zhe ge jianyi wei da zuihou.,da
size,zh,38,2,wo cheng zhe ge jianyi wei juda zuihou.,juda
size,zh,39,-2,yishujia cheng ni wei weixiao jintian.,weixiao
size,zh,39,-1,yishujia cheng ni wei xiao jintian.,xiao
size,zh,39,0,yishujia cheng ni wei putong jintian.,putong
size,zh,39,1,yishujia cheng ni wei da jintian.,da
size,zh,39,2,yishujia cheng ni wei juda jintian.,juda
size,zh,40,-2,yonghu cheng zhe zuo chengshi wei weixiao shencha shi.,weixiao
size,zh,40,-1,yonghu cheng zhe zuo chengshi wei xiao shencha shi.,xiao
size,zh,40,0,yonghu cheng zhe zuo chengshi wei putong shencha shi.,putong
size,zh,40,1,yonghu cheng zhe zuo chengshi wei da shencha shi.,da
size,zh,40,2,yonghu cheng zhe zuo chengshi wei juda shencha shi.,juda
size,zh,41,-2,wo cheng zhe ge xiangfa wei weixiao huiyi hou.,weixiao
size,zh,41,-1,wo cheng zhe ge xiangfa wei xiao huiyi hou.,xiao
size,zh,41,0,wo cheng zhe ge xiangfa wei putong huiyi hou.,putong
size,zh,41,1,wo cheng zhe ge xiangfa wei da huiyi hou.,da
size,zh,41,2,wo cheng zhe ge xiangfa wei juda huiyi hou.,juda
size,zh,42,-2,yonghu cheng zhe ge xiangfa wei weixiao jintian.,weixiao
size,zh,42,-1,yonghu cheng zhe ge xiangfa wei xiao jintian.,xiao
size,zh,42,0,yonghu cheng zhe ge xiangfa wei putong jintian.,putong
size,zh,42,1,yonghu cheng zhe ge xiangfa wei da jintian.,da
size,zh,42,2,yonghu cheng zhe ge xiangfa wei juda jintian.,juda
size,zh,43,-2,yishujia cheng zhe bu dianying wei weixiao zuihou.,weixiao
size,zh,43,-1,yishujia cheng zhe bu dianying wei xiao zuihou.,xiao
size,zh,43,0,yishujia cheng zhe bu dianying wei putong zuihou.,putong
size,zh,43,1,yishujia cheng zhe bu dianying wei da zuihou.,da
size,zh,43,2,yishujia cheng zhe bu dianying wei juda zuihou.,juda
size,zh,44,-2,pinglun zhe cheng zhe ge xiangfa wei weixiao sixiadi.,weixiao
size,zh,44,-1,pinglun zhe cheng zhe ge xiangfa wei xiao sixiadi.,xiao
size,zh,44,0,pinglun zhe cheng zhe ge xiangfa wei putong sixiadi.,putong
size,zh,44,1,pinglun zhe cheng zhe ge xiangfa wei da sixiadi.,da
size,zh,44,2,pinglun zhe cheng zhe ge xiangfa wei juda sixiadi.,juda
size,zh,45,-2,yonghu cheng zhe shou ge wei weixiao jintian.,weixiao
size,zh,45,-1,yonghu cheng zhe shou ge wei xiao jintian.,xiao
size,zh,45,0,yonghu cheng zhe shou ge wei putong jintian.,putong
size,zh,45,1,yonghu cheng zhe shou ge wei da jintian.,da
size,zh,45,2,yonghu cheng zhe shou ge wei juda jintian.,juda
size,zh,46,-2,linju cheng zhe ge xitong wei weixiao shencha shi.,weixiao
size,zh,46,-1,linju cheng zhe ge xitong wei xiao shencha shi.,xiao
size,zh,46,0,linju cheng zhe ge xitong wei putong shencha shi.,putong
size,zh,46,1,linju cheng zhe ge xitong wei da shencha shi.,da
size,zh,46,2,linju cheng zhe ge xitong wei juda shencha shi.,juda
size,zh,47,-2,wo cheng zhe zuo chengshi wei weixiao huiyi hou.,weixiao
size,zh,47,-1,wo cheng zhe zuo chengshi wei xiao huiyi hou.,xiao
size,zh,47,0,wo cheng zhe zuo chengshi wei putong huiyi hou.,putong
size,zh,47,1,wo cheng zhe zuo chengshi wei da huiyi hou.,da
size,zh,47,2,wo cheng zhe zuo chengshi wei juda huiyi hou.,juda
size,zh,48,-2,wo cheng zhe shou ge wei weixiao shencha shi.,weixiao
size,zh,48,-1,wo cheng zhe shou ge wei xiao shencha shi.,xiao
size,zh,48,0,wo cheng zhe shou ge wei putong shencha shi.,putong
size,zh,48,1,wo cheng zhe shou ge wei da shencha shi.,da
size,zh,48,2,wo cheng zhe shou ge wei juda shencha shi.,juda
size,zh,49,-2,ta cheng zhe ge xitong wei weixiao shencha shi.,weixiao
size,zh,49,-1,ta cheng zhe ge xitong wei xiao shencha shi.,xiao
size,zh,49,0,ta cheng zhe ge xitong wei putong shencha shi.,putong
size,zh,49,1,ta cheng zhe ge xitong wei da shencha shi.,da
size,zh,49,2,ta cheng zhe ge xitong wei juda shencha shi.,juda
size,zh,50,-2,ta cheng zhe zuo chengshi wei weixiao jintian.,weixiao
size,zh,50,-1,ta cheng zhe zuo chengshi wei xiao jintian.,xiao
size,zh,50,0,ta cheng zhe zuo chengshi wei putong jintian.,putong
size,zh,50,1,ta cheng zhe zuo chengshi wei da jintian.,da
size,zh,50,2,ta cheng zhe zuo chengshi wei juda jintian.,juda
size,zh,51,-2,yonghu cheng zhe ge xiangfa wei weixiao huiyi hou.,weixiao
size,zh,51,-1,yonghu cheng zhe ge xiangfa wei xiao huiyi hou.,xiao
size,zh,51,0,yonghu cheng zhe ge xiangfa wei putong huiyi hou.,putong
size,zh,51,1,yonghu cheng zhe ge xiangfa wei da huiyi hou.,da
size,zh,51,2,yonghu cheng zhe ge xiangfa wei juda huiyi hou.,juda
size,zh,52,-2,wo cheng ni wei weixiao huiyi hou.,weixiao
size,zh,52,-1,wo cheng ni wei xiao huiyi hou.,xiao
size,zh,52,0,wo cheng ni wei putong huiyi hou.,putong
size,zh,52,1,wo cheng ni wei da huiyi hou.,da
size,zh,52,2,wo cheng ni wei juda huiyi hou.,juda
size,zh,53,-2,yanjiu zhe cheng zhe shou ge wei weixiao jintian.,weixiao
size,zh,53,-1,yanjiu zhe cheng zhe shou ge wei xiao jintian.,xiao
size,zh,53,0,yanjiu zhe cheng zhe shou ge wei putong jintian.,putong
size,zh,53,1,yanjiu zhe cheng zhe shou ge wei da jintian.,da
size,zh,53,2,yanjiu zhe cheng zhe shou ge wei juda jintian.,juda
size,zh,54,-2,pinglun zhe cheng zhe ge xitong wei weixiao jintian.,weixiao
size,zh,54,-1,pinglun zhe cheng zhe ge xitong wei xiao jintian.,xiao
size,zh,54,0,pinglun zhe cheng zhe ge xitong wei putong jintian.,putong
size,zh,54,1,pinglun zhe cheng zhe ge xitong wei da jintian.,da
size,zh,54,2,pinglun zhe cheng zhe ge xitong wei juda jintian.,juda
size,zh,55,-2,yishujia cheng zhe ge xitong wei weixiao zuihou.,weixiao
size,zh,55,-1,yishujia cheng zhe ge xitong wei xiao zuihou.,xiao
size,zh,55,0,yishujia cheng zhe ge xitong wei putong zuihou.,putong
size,zh,55,1,yishujia cheng zhe ge xitong wei da zuihou.,da
size,zh,55,2,yishujia cheng zhe ge xitong wei juda zuihou.,juda
size,zh,56,-2,ta cheng zhe zuo chengshi wei weixiao zuihou.,weixiao
size,zh,56,-1,ta cheng zhe zuo chengshi wei xiao zuihou.,xiao
size,zh,56,0,ta cheng zhe zuo chengshi wei putong zuihou.,putong
size,zh,56,1,ta cheng zhe zuo chengshi wei da zuihou.,da
size,zh,56,2,ta cheng zhe zuo chengshi wei juda zuihou.,juda
size,zh,57,-2,yonghu cheng zhe ge xitong wei weixiao jintian.,weixiao
size,zh,57,-1,yonghu cheng zhe ge xitong wei xiao jintian.,xiao
size,zh,57,0,yonghu cheng zhe ge xitong wei putong jintian.,putong
size,zh,57,1,yonghu cheng zhe ge xitong wei da jintian.,da
size,zh,57,2,yonghu cheng zhe ge xitong wei juda jintian.,juda
size,zh,58,-2,linju cheng zhe bu dianying wei weixiao jintian.,weixiao
size,zh,58,-1,linju cheng zhe bu dianying wei xiao jintian.,xiao
size,zh,58,0,linju cheng zhe bu dianying wei putong jintian.,putong
size,zh,58,1,linju cheng zhe bu dianying wei da jintian.,da
size,zh,58,2,linju cheng zhe bu dianying wei juda jintian.,juda
size,zh,59,-2,linju cheng zhe shou ge wei weixiao huiyi hou.,weixiao
size,zh,59,-1,linju cheng zhe shou ge wei xiao huiyi hou.,xiao
size,zh,59,0,linju cheng zhe shou ge wei putong huiyi hou.,putong
size,zh,59,1,linju cheng zhe shou ge wei da huiyi hou.,da
size,zh,59,2,linju cheng zhe shou ge wei juda huiyi hou.,juda
size,zh,60,-2,laoshi cheng zhe shou ge wei weixiao jintian.,weixiao
size,zh,60,-1,laoshi cheng zhe shou ge wei xiao jintian.,xiao
size,zh,60,0,laoshi cheng zhe shou ge wei putong jintian.,putong
size,zh,60,1,laoshi cheng zhe shou ge wei da jintian.,da
size,zh,60,2,laoshi cheng zhe shou ge wei juda jintian.,juda
size,zh,61,-2,linju cheng zhe shou ge wei weixiao zuihou.,weixiao
size,zh,61,-1,linju cheng zhe shou ge wei xiao zuihou.,xiao
size,zh,61,0,linju cheng zhe shou ge wei putong zuihou.,putong
size,zh,61,1,linju cheng zhe shou ge wei da zuihou.,da
size,zh,61,2,linju cheng zhe shou ge wei juda zuihou.,juda
size,zh,62,-2,yanjiu zhe cheng zhe ge xitong wei weixiao shencha shi.,weixiao
size,zh,62,-1,yanjiu zhe cheng zhe ge xitong wei xiao shencha shi.,xiao
size,zh,62,0,yanjiu zhe cheng zhe ge xitong wei putong shencha shi.,putong
size,zh,62,1,yanjiu zhe cheng zhe ge xitong wei da shencha shi.,da
size,zh,62,2,yanjiu zhe cheng zhe ge xitong wei juda shencha shi.,juda
size,zh,63,-2,laoshi cheng zhe ge xitong wei weixiao huiyi hou.,weixiao
size,zh,63,-1,laoshi cheng zhe ge xitong wei xiao huiyi hou.,xiao
size,zh,63,0,laoshi cheng zhe ge xitong wei putong huiyi hou.,putong
size,zh,63,1,laoshi cheng zhe ge xitong wei da huiyi hou.,da
size,zh,63,2,laoshi cheng zhe ge xitong wei juda huiyi hou.,juda
size,zh,64,-2,yanjiu zhe cheng zhe ge jianyi wei weixiao zuihou.,weixiao
size,zh,64,-1,yanjiu zhe cheng zhe ge jianyi wei xiao zuihou.,xiao
size,zh,64,0,yanjiu zhe cheng zhe ge jianyi wei putong zuihou.,putong
size,zh,64,1,yanjiu zhe cheng zhe ge jianyi wei da zuihou.,da
size,zh,64,2,yanjiu zhe cheng zhe ge jianyi wei juda zuihou.,juda
size,zh,65,-2,pinglun zhe cheng ni wei weixiao shencha shi.,weixiao
size,zh,65,-1,pinglun zhe cheng ni wei xiao shencha shi.,xiao
size,zh,65,0,pinglun zhe cheng ni wei putong shencha shi.,putong
size,zh,65,1,pinglun zhe cheng ni wei da shencha shi.,da
size,zh,65,2,pinglun zhe cheng ni wei juda shencha shi.,juda
size,zh,66,-2,yanjiu zhe cheng zhe zuo chengshi wei weixiao jintian.,weixiao
size,zh,66,-1,yanjiu zhe cheng zhe zuo chengshi wei xiao jintian.,xiao
size,zh,66,0,yanjiu zhe cheng zhe zuo chengshi wei putong jintian.,putong
size,zh,66,1,yanjiu zhe cheng zhe zuo chengshi wei da jintian.,da
size,zh,66,2,yanjiu zhe cheng zhe zuo chengshi wei juda jintian.,juda
size,zh,67,-2,yishujia cheng zhe ge sheji wei weixiao sixiadi.,weixiao
size,zh,67,-1,yishujia cheng zhe ge sheji wei xiao sixiadi.,xiao
size,zh,67,0,yishujia cheng zhe ge sheji wei putong sixiadi.,putong
size,zh,67,1,yishujia cheng zhe ge sheji wei da sixiadi.,da
size,zh,67,2,yishujia cheng zhe ge sheji wei juda sixiadi.,juda
size,zh,68,-2,yishujia cheng ni wei weixiao zuihou.,weixiao
