model,ridge_alpha,heldout_language,method,operator,operator_fro_norm,operator_spectral_norm,operator_trace
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,N,9.979161432799105,1.698537922454002,-104.58553117141128
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,Q,9.53948239572513,1.384866445765357,-99.6805487535894
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,M,9.152797615864422,1.0671490493479436,-95.80663585290311
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,T,9.344839382224484,1.2284331583063357,-97.87392864376308
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,N,10.061161136648126,2.1473746023786022,-104.5229266807437
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,Q,9.589578050227203,1.724131236458984,-99.01810188964008
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,M,9.115518065499591,1.0611936866928051,-94.91204241290689
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,T,9.286124129532231,1.3573111003720757,-96.43183407559992
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,N,9.979173367133775,1.6612637528219327,-104.49192139320076
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,Q,9.576665736629806,1.6284007825195332,-99.32285295054317
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,M,9.149489995853491,1.0667299942272817,-95.53912711516024
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,T,9.294158059123564,1.170032223816864,-97.0693956427276
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,N,10.099101177871797,2.17702254266836,-104.7777958828956
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,Q,9.567007477351256,1.5550062257720836,-99.03389302641152
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,M,9.117104766304998,1.059097909080131,-94.737384557724
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,T,9.359089227465,1.4077919189388388,-97.14754320308566
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,N,10.012334275448008,1.68100886635047,-104.70729978382587
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,Q,9.560392255580949,1.483728628041593,-99.39258859679104
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,M,9.149118140443829,1.0576679612349342,-95.34688637033103
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,affine,T,9.374167223411154,1.300992476677431,-97.82988484203815
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,N,10.005725572516884,2.059489676356336,-104.07743421755733
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,Q,9.508269708333897,1.445538435188186,-98.37882427126168
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,M,9.094685497600269,1.0603251717905466,-94.5296971052885
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,linear,T,9.303326607757649,1.3562227967515788,-96.60899894684552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,N,9.947851961685773,1.7167268753374505,-104.0553829651326
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,Q,9.515814843670595,1.4379172965081422,-98.77764572575688
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,M,9.13156217479002,1.0604665963926905,-95.28135584294796
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,de,affine,T,9.32676108893609,1.2847140214883588,-97.30457985028625
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,N,10.197969924790671,2.2029497547105685,-106.11778905242682
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,Q,9.632538716397807,1.70442690036504,-99.61840807646512
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,M,9.234518155276326,1.0595998119210082,-96.47544663026927
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,linear,T,9.41715316102685,1.3825937615794897,-98.01944611221552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,N,10.065684035731904,1.6256510570851337,-105.91783677786589
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,Q,9.618384856467998,1.5946694001972774,-99.9426203891635
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,M,9.26405877172754,1.060130785604284,-97.01411247253418
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ru,affine,T,9.433585788330676,1.286135561078461,-98.67909394949676
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,N,10.075259535723228,2.2203517203153043,-104.39304704777896
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,Q,9.538402213393482,1.683055525320995,-98.15661990642548
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,M,9.075311704085577,1.0638014928076065,-94.35004284232856
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,linear,T,9.32380879773652,1.401807992914914,-96.74360279738904
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,N,9.981298761242366,1.6820079797573362,-104.34433005936444
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,Q,9.530195362441116,1.592449257173666,-98.51961855962873
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,M,9.10810111948397,1.0650506341602537,-94.94303361326456
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,zh,affine,T,9.339673664574974,1.2882159230653425,-97.42820785567164
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,N,10.14977481514718,2.1157082108343164,-105.4190472047776
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,Q,9.55414242286019,1.6558224665735668,-98.39381149038672
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,M,9.119565248198102,1.0608215719611136,-94.75778510794044
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,linear,T,9.344728845845374,1.3748374700964914,-97.05939464643598
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,N,10.079790486045232,1.716675068836395,-105.50246297754347
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,Q,9.55605134185974,1.5922310753497448,-98.844825591892
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,M,9.155009571685682,1.0621662951513042,-95.41231524944304
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,ar,affine,T,9.365084600158983,1.2871021940282152,-97.76510354876518
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,N,10.806758713229248,1.834637816059804,-119.52940809656866
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,Q,10.569327473674424,1.202509677578392,-117.03235080232844
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,M,10.422733496485954,1.0171597184145564,-115.28897025808692
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,T,10.482973270247346,1.176500550348642,-115.91043999791144
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,N,10.755884889549138,1.376383249382873,-119.40664657298476
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,Q,10.577589322986922,1.0982324988592358,-117.27097983006388
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,M,10.454179213706688,1.0129262181395997,-115.8839264586568
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,T,10.504669946798575,1.0697828642166038,-116.45086574461313
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,N,10.798829973135058,1.7889103998520104,-119.35615163086914
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,Q,10.556269482873224,1.1731791974648584,-116.69572623912244
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,M,10.401759762250304,1.018918975352848,-114.79483183519916
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,linear,T,10.454146639359378,1.1969845146378009,-115.38018134655432
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,N,10.755747151221914,1.374566531117935,-119.27882557059638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,Q,10.56522431839458,1.1638076077235338,-116.91394230630247
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,M,10.43315501550872,1.0167786769432987,-115.38311344059184
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,es,affine,T,10.472002476016076,1.06447549921337,-115.8818952748552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,linear,N,10.79868113511427,1.8044188857137444,-119.27794687496498
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,linear,Q,10.54273009629254,1.147789763421536,-116.48968483135104
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,linear,M,10.389515230965168,1.0192866833607228,-114.60934754274786
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,linear,T,10.461201754487512,1.1993380629639725,-115.38664227491245
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,affine,N,10.753048174324034,1.3812352556974816,-119.17654929496348
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,affine,Q,10.554790212842793,1.1324425442846415,-116.73683975520544
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,affine,M,10.42016697179898,1.014271992204918,-115.19419745448975
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,fr,affine,T,10.482662338260846,1.0981779989522862,-115.91497406596318
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,linear,N,10.784806711449065,1.7982120684227796,-119.20296962582506
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,linear,Q,10.530650521474763,1.140326617473789,-116.4086936833337
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,linear,M,10.38577188616257,1.0145353807696655,-114.59263629093766
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,linear,T,10.449374918585304,1.1767068432174683,-115.256057433784
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,N,10.743837310556856,1.4155752141243596,-119.12125091534108
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,Q,10.544637396063267,1.1187859125674462,-116.67675350653008
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,M,10.422059360349822,1.0128087358261133,-115.27887954423204
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,T,10.474721501025504,1.0934872566430955,-115.82819398725404
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,N,10.845408469754265,1.852941669237136,-119.73415694761206
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,Q,10.568425858568514,1.1624595664534698,-116.70388361345977
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,M,10.43336507241273,1.0178443927328618,-115.07451331382616
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,T,10.48758577739674,1.187489514953342,-115.59090591734277
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,N,10.773794549777651,1.2652893102373357,-119.47373908960436
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,Q,10.577991633341115,1.139525511503911,-116.8961879950948
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,M,10.46000212495722,1.0126703149626857,-115.60547886416316
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,T,10.507037373179166,1.0935472630947702,-116.08430634299292
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,N,10.797952534728594,1.8249779802456887,-119.33068837621248
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,Q,10.532090335987776,1.161877326114091,-116.35925601259804
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,M,10.384374807646964,1.0201053204097998,-114.66779161291196
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,T,10.454680777603064,1.1944399411301192,-115.38418789487332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,N,10.749991956174862,1.384839075629216,-119.22599860932678
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,Q,10.543498206174116,1.134104396413334,-116.60834015836008
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,M,10.414748946198426,1.0146152117169518,-115.2309226905927
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,T,10.476533933555856,1.0956469264500466,-115.9163582311012
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,N,10.816921558888495,1.792634158379306,-119.57171311276034
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,Q,10.535734757587962,1.1488057281940711,-116.41413984680548
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,M,10.388263842981072,1.0173728612741495,-114.67340881610288
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,T,10.45745242419992,1.1888845433635171,-115.39684479357676
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,N,10.773160452203827,1.373193517829748,-119.52429427579044
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,Q,10.550805554032202,1.1349648952031943,-116.70969124045224
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,M,10.420352339382172,1.01336721662277,-115.26956599252298
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,T,10.47993230574697,1.0924311546366172,-115.9245963152498
xlm-roberta-base,10.0,en,linear,N,9.758781218811947,1.287867875746927,-104.96958749741316
xlm-roberta-base,10.0,en,linear,Q,9.795375360887864,1.6264583295522397,-104.16574385762216
xlm-roberta-base,10.0,en,linear,M,9.60541082494214,1.091626860681807,-104.01939655467868
xlm-roberta-base,10.0,en,linear,T,9.652781424069468,1.1178859554521277,-103.84295944683254
xlm-roberta-base,10.0,en,affine,N,9.76529341434192,1.1485518989325665,-105.40054831840098
xlm-roberta-base,10.0,en,affine,Q,9.751280816001517,1.2413794842985824,-104.4336567465216
xlm-roberta-base,10.0,en,affine,M,9.624258302924591,1.0471388886154378,-104.51882480829954
xlm-roberta-base,10.0,en,affine,T,9.681609636325698,1.1172211018363447,-104.4289393760264
xlm-roberta-base,10.0,es,linear,N,9.799581468568608,1.2631109393525477,-105.61731128767131
xlm-roberta-base,10.0,es,linear,Q,9.825006927471003,1.4660600395183,-105.14658142253757
xlm-roberta-base,10.0,es,linear,M,9.657466670148162,1.0803248929815945,-104.65433660149574
xlm-roberta-base,10.0,es,linear,T,9.708181734793014,1.1216493972731807,-104.609627161175
xlm-roberta-base,10.0,es,affine,N,9.810067292614333,1.1482449620305992,-106.07569184154272
xlm-roberta-base,10.0,es,affine,Q,9.799394377096592,1.192875582061084,-105.4083668254316
xlm-roberta-base,10.0,es,affine,M,9.677368073058355,1.0547632021272306,-105.14771741256118
xlm-roberta-base,10.0,es,affine,T,9.735190693321412,1.1214078359106252,-105.18744689784944
xlm-roberta-base,10.0,fr,linear,N,9.76760938688078,1.2228812484892573,-105.24589007720353
xlm-roberta-base,10.0,fr,linear,Q,9.795976946611152,1.622559457393279,-104.19968469068408
xlm-roberta-base,10.0,fr,linear,M,9.65266350317012,1.0836532889571249,-104.6324948016554
xlm-roberta-base,10.0,fr,linear,T,9.709668060126146,1.1316093207907794,-104.59484530240296
xlm-roberta-base,10.0,fr,affine,N,9.784852265394736,1.1512456990386934,-105.7092269975692
xlm-roberta-base,10.0,fr,affine,Q,9.753161810465569,1.219192499041733,-104.53170149959624
xlm-roberta-base,10.0,fr,affine,M,9.673222264381783,1.0549139095354076,-105.09404963999988
xlm-roberta-base,10.0,fr,affine,T,9.738099900862943,1.133716598065441,-105.1304131615907
xlm-roberta-base,10.0,de,linear,N,9.792119952627557,1.2138391969080344,-105.54165025800468
xlm-roberta-base,10.0,de,linear,Q,9.84906818139174,1.5675317246489433,-104.8818809632212
xlm-roberta-base,10.0,de,linear,M,9.682281315053332,1.070913119867272,-105.00770961493254
xlm-roberta-base,10.0,de,linear,T,9.719860477566746,1.1247769016033955,-104.73323719576
xlm-roberta-base,10.0,de,affine,N,9.811597267317714,1.1509647301636274,-106.03347547724844
xlm-roberta-base,10.0,de,affine,Q,9.82013764338834,1.282686553696184,-105.26866780221462
xlm-roberta-base,10.0,de,affine,M,9.704943104061549,1.0522255841248007,-105.49322536587717
xlm-roberta-base,10.0,de,affine,T,9.74904339293366,1.1235595936856295,-105.29409773088992
xlm-roberta-base,10.0,ru,linear,N,9.89230952750039,1.3268211662478666,-106.46114444360136
xlm-roberta-base,10.0,ru,linear,Q,9.925546166837092,1.5656557536691655,-106.09858517162502
xlm-roberta-base,10.0,ru,linear,M,9.679851720959434,1.0619436562032094,-104.85393048077822
xlm-roberta-base,10.0,ru,linear,T,9.795467913858223,1.148068327685089,-105.41040126420556
xlm-roberta-base,10.0,ru,affine,N,9.893769197019104,1.156867975329643,-106.94214766658844
xlm-roberta-base,10.0,ru,affine,Q,9.894697668939196,1.2833967387406409,-106.3612531144172
xlm-roberta-base,10.0,ru,affine,M,9.70142933397091,1.0205071262762602,-105.36954969540238
xlm-roberta-base,10.0,ru,affine,T,9.821830511890369,1.1394313945089989,-106.00269329920413
xlm-roberta-base,10.0,zh,linear,N,9.843449198345535,1.2997023606030125,-106.16986951977016
xlm-roberta-base,10.0,zh,linear,Q,9.856817465422491,1.6355210589803777,-105.02034938149154
xlm-roberta-base,10.0,zh,linear,M,9.680475051371335,1.0643722636690336,-105.00415120273829
xlm-roberta-base,10.0,zh,linear,T,9.739247509553431,1.1373396301922272,-105.04867611452936
xlm-roberta-base,10.0,zh,affine,N,9.850044014740018,1.1673646839012763,-106.59047901071608
xlm-roberta-base,10.0,zh,affine,Q,9.814731796264484,1.2673415102474457,-105.35371780768035
xlm-roberta-base,10.0,zh,affine,M,9.70004674004892,1.0504923278792604,-105.47436307743192
xlm-roberta-base,10.0,zh,affine,T,9.766480051022755,1.134792692856704,-105.59235520288348
xlm-roberta-base,10.0,ar,linear,N,9.810617818091323,1.2346930603538877,-105.8837089408189
xlm-roberta-base,10.0,ar,linear,Q,9.831961950155822,1.4806651241012174,-105.0090687610209
xlm-roberta-base,10.0,ar,linear,M,9.741692311266602,1.071423395330086,-105.74899272061884
xlm-roberta-base,10.0,ar,linear,T,9.707377003621508,1.1071718714545795,-104.61553579196334
xlm-roberta-base,10.0,ar,affine,N,9.83093079896271,1.159177669125148,-106.42987027205528
xlm-roberta-base,10.0,ar,affine,Q,9.817406881547871,1.2452072991959982,-105.56522818654776
xlm-roberta-base,10.0,ar,affine,M,9.770605459194996,1.0631544804139603,-106.30635371431708
xlm-roberta-base,10.0,ar,affine,T,9.74071992749648,1.1058014717673887,-105.26179523579776
xlm-roberta-base,100.0,en,linear,N,10.82952796534819,1.075453483681336,-121.06745939305983
xlm-roberta-base,100.0,en,linear,Q,10.841734352329292,1.2304214681518424,-121.08277596067636
xlm-roberta-base,100.0,en,linear,M,10.802767929078698,1.0365258233056196,-120.90518264193088
xlm-roberta-base,100.0,en,linear,T,10.80117103101421,1.032212534841379,-120.812427314464
xlm-roberta-base,100.0,en,affine,N,10.841100313159457,1.0243277788482918,-121.28014502627776
xlm-roberta-base,100.0,en,affine,Q,10.839565267682715,1.0602263822962583,-121.30523114465176
xlm-roberta-base,100.0,en,affine,M,10.820154024735672,1.0140858895419995,-121.18122867913917
xlm-roberta-base,100.0,en,affine,T,10.823710321092353,1.0191239099434897,-121.151299565332
xlm-roberta-base,100.0,es,linear,N,10.842602899926549,1.0712099875824033,-121.20297844405286
xlm-roberta-base,100.0,es,linear,Q,10.856061902923862,1.2008147410194572,-121.31798583641648
xlm-roberta-base,100.0,es,linear,M,10.816857210363311,1.0317438860816333,-121.03475446486846
xlm-roberta-base,100.0,es,linear,T,10.819121980979338,1.0401770038874392,-121.00094711687416
xlm-roberta-base,100.0,es,affine,N,10.855703509491814,1.0251623191656525,-121.44023782014848
xlm-roberta-base,100.0,es,affine,Q,10.857602262958972,1.0582278527023743,-121.53339736699128
xlm-roberta-base,100.0,es,affine,M,10.834856639733577,1.015796805292552,-121.31874724663794
xlm-roberta-base,100.0,es,affine,T,10.841406566439204,1.0188714734976714,-121.3469664787408
xlm-roberta-base,100.0,fr,linear,N,10.831191467645656,1.0509702414282769,-121.11658922070636
xlm-roberta-base,100.0,fr,linear,Q,10.835551788360233,1.2078291201442533,-121.0064449091442
xlm-roberta-base,100.0,fr,linear,M,10.814132564095877,1.0316414847398148,-121.0388644533232
xlm-roberta-base,100.0,fr,linear,T,10.81623975938874,1.0374576134683209,-121.00983898621053
xlm-roberta-base,100.0,fr,affine,N,10.846014547449958,1.0244673137046931,-121.36023909156212
xlm-roberta-base,100.0,fr,affine,Q,10.837375746451473,1.0469947107709316,-121.29580423654988
xlm-roberta-base,100.0,fr,affine,M,10.831111699918011,1.0159834307258897,-121.30388346873224
xlm-roberta-base,100.0,fr,affine,T,10.837186488832268,1.0191508921875918,-121.33154970454052
xlm-roberta-base,100.0,de,linear,N,10.837998638802643,1.0520288694268498,-121.26238615321928
xlm-roberta-base,100.0,de,linear,Q,10.851733559279142,1.1922805498181812,-121.20443764934316
xlm-roberta-base,100.0,de,linear,M,10.82244068303662,1.0270784419330783,-121.16030768398196
xlm-roberta-base,100.0,de,linear,T,10.820551732838886,1.0330147766866105,-121.07334490865468
xlm-roberta-base,100.0,de,affine,N,10.85433733511149,1.0240699001086544,-121.51806839881463
xlm-roberta-base,100.0,de,affine,Q,10.858090677552218,1.0586476042989568,-121.5411908091046
xlm-roberta-base,100.0,de,affine,M,10.840337412274318,1.0160901148976382,-121.4324929411523
xlm-roberta-base,100.0,de,affine,T,10.842443071766873,1.019371011147273,-121.40501047554426
xlm-roberta-base,100.0,ru,linear,N,10.84757981457681,1.0883040421819252,-121.28015554649755
xlm-roberta-base,100.0,ru,linear,Q,10.866167782820666,1.2249905442555309,-121.45752826333046
xlm-roberta-base,100.0,ru,linear,M,10.8092209372333,1.03201746270031,-120.97660765936598
xlm-roberta-base,100.0,ru,linear,T,10.820762390946186,1.0389993098962318,-121.05219057295471
xlm-roberta-base,100.0,ru,affine,N,10.860642691412268,1.0270924036812932,-121.58192770229653
xlm-roberta-base,100.0,ru,affine,Q,10.865901455370125,1.0533925959636743,-121.67480340017936
xlm-roberta-base,100.0,ru,affine,M,10.829578147849872,1.0066737363614844,-121.30012657493351
xlm-roberta-base,100.0,ru,affine,T,10.844518710030789,1.0220578120886723,-121.4330961026717
xlm-roberta-base,100.0,zh,linear,N,10.855370738972823,1.087946228349093,-121.4612377518788
xlm-roberta-base,100.0,zh,linear,Q,10.858008914082763,1.212999015759909,-121.37062209704892
xlm-roberta-base,100.0,zh,linear,M,10.825170591293944,1.0312276296287404,-121.22122054127976
xlm-roberta-base,100.0,zh,linear,T,10.827736913602775,1.0378856635317537,-121.21841018972918
xlm-roberta-base,100.0,zh,affine,N,10.865235054523692,1.0242731703431396,-121.6819246863015
xlm-roberta-base,100.0,zh,affine,Q,10.861203268415691,1.0555433625352637,-121.66234821337277
xlm-roberta-base,100.0,zh,affine,M,10.842964588543182,1.0155641105073314,-121.50310691678897
xlm-roberta-base,100.0,zh,affine,T,10.849647004684082,1.0200482118953966,-121.55566585692576
xlm-roberta-base,100.0,ar,linear,N,10.843309382407435,1.0681676493694707,-121.33074516383932
xlm-roberta-base,100.0,ar,linear,Q,10.8517190034059,1.1788944823390046,-121.31491487449966
xlm-roberta-base,100.0,ar,linear,M,10.830787808915623,1.0269785157633855,-121.3540625476744
xlm-roberta-base,100.0,ar,linear,T,10.813830003976785,1.0316238529190247,-121.07018226431684
xlm-roberta-base,100.0,ar,affine,N,10.860694544970542,1.024587982884948,-121.66974444431251
xlm-roberta-base,100.0,ar,affine,Q,10.863692171341862,1.055485873932583,-121.78452945733444
xlm-roberta-base,100.0,ar,affine,M,10.854070747372417,1.0176372631937871,-121.7247497246135
xlm-roberta-base,100.0,ar,affine,T,10.841556485138623,1.0155426574902189,-121.53300557890908
