language,template_id,kind,label,source,op_a,op_b,op_c,ab_text,ba_text,abc_text,bca_text,cab_text,acb_text,cba_text,bac_text
ar,6,pair,NM_vs_MN,al-mubarmij daama al-nazariya baad al-murajaa.,N,M,,al-mubarmij fashila an yadaam mazuman al-nazariya baad al-murajaa.,al-mubarmij mazuman fashila an yadaam al-nazariya baad al-murajaa.,,,,,,
ar,6,pair,NT_vs_TN,al-mubarmij daama al-nazariya baad al-murajaa.,N,T,,al-mubarmij lam sayuhawil an yadaam al-nazariya baad al-murajaa.,al-mubarmij fashila an yadaam al-nazariya baad al-murajaa.,,,,,,
ar,6,pair,QM_vs_MQ,al-mubarmij daama al-nazariya baad al-murajaa.,Q,M,,hal min al-sahih mazuman anna al-mubarmij daama al-nazariya baad al-murajaa?,hal al-mubarmij mazuman yadaam al-nazariya baad al-murajaa?,,,,,,
ar,6,pair,QT_vs_TQ,al-mubarmij daama al-nazariya baad al-murajaa.,Q,T,,hal sayakun sahihan anna al-mubarmij daama al-nazariya baad al-murajaa?,hal sawfa al-mubarmij daama al-nazariya baad al-murajaa?,,,,,,
ar,6,pair,MT_vs_TM,al-mubarmij daama al-nazariya baad al-murajaa.,M,T,,al-mubarmij mazuman sayuhawil an yadaam al-nazariya baad al-murajaa.,al-mubarmij sayuhawil an yadaam mazuman al-nazariya baad al-murajaa.,,,,,,
ar,6,triple,NQM,al-mubarmij daama al-nazariya baad al-murajaa.,N,Q,M,,,hal min al-sahih mazuman anna al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij daama mazuman al-nazariya baad al-murajaa?,hal al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij mazuman daama al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij daama mazuman al-nazariya baad al-murajaa?
ar,6,triple,NQT,al-mubarmij daama al-nazariya baad al-murajaa.,N,Q,T,,,hal sayakun sahihan anna al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?,hal sawfa al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal sawfa al-mubarmij fashila an yadaam al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?,hal min al-khata anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?
ar,6,triple,NMT,al-mubarmij daama al-nazariya baad al-murajaa.,N,M,T,,,al-mubarmij lam sayuhawil an yadaam mazuman al-nazariya baad al-murajaa.,al-mubarmij mazuman fashila an yadaam al-nazariya baad al-murajaa.,al-mubarmij fashila an yadaam mazuman al-nazariya baad al-murajaa.,al-mubarmij lam sayuhawil an yadaam mazuman al-nazariya baad al-murajaa.,al-mubarmij fashila an yadaam mazuman al-nazariya baad al-murajaa.,al-mubarmij mazuman lam sayuhawil an yadaam al-nazariya baad al-murajaa.
ar,6,triple,QMT,al-mubarmij daama al-nazariya baad al-murajaa.,Q,M,T,,,hal min al-sahih mazuman anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?,hal sawfa al-mubarmij mazuman daama al-nazariya baad al-murajaa?,hal min al-sahih mazuman anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?,hal min al-sahih mazuman anna al-mubarmij sayuhawil an yadaam al-nazariya baad al-murajaa?,hal sawfa al-mubarmij mazuman daama al-nazariya baad al-murajaa?,hal sayakun sahihan anna al-mubarmij mazuman daama al-nazariya baad al-murajaa?
ar,7,pair,NQ_vs_QN,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,Q,,hal al-bahith fashila an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith wafaqa ala al-ilaj baad al-murajaa?,,,,,,
ar,7,pair,NM_vs_MN,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,M,,al-bahith rafada an yuwafiq ala mazuman al-ilaj baad al-murajaa.,al-bahith mazuman rafada an yuwafiq ala al-ilaj baad al-murajaa.,,,,,,
ar,7,pair,NT_vs_TN,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,T,,al-bahith lam sayuhawil an yuwafiq ala al-ilaj baad al-murajaa.,al-bahith fashila an yuwafiq ala al-ilaj baad al-murajaa.,,,,,,
ar,7,pair,QM_vs_MQ,al-bahith wafaqa ala al-ilaj baad al-murajaa.,Q,M,,hal min al-sahih mazuman anna al-bahith wafaqa ala al-ilaj baad al-murajaa?,hal al-bahith mazuman yuwafiq ala al-ilaj baad al-murajaa?,,,,,,
ar,7,pair,QT_vs_TQ,al-bahith wafaqa ala al-ilaj baad al-murajaa.,Q,T,,hal sayakun sahihan anna al-bahith wafaqa ala al-ilaj baad al-murajaa?,hal sawfa al-bahith wafaqa ala al-ilaj baad al-murajaa?,,,,,,
ar,7,pair,MT_vs_TM,al-bahith wafaqa ala al-ilaj baad al-murajaa.,M,T,,al-bahith mazuman sayuhawil an yuwafiq ala al-ilaj baad al-murajaa.,al-bahith sayuhawil an yuwafiq ala mazuman al-ilaj baad al-murajaa.,,,,,,
ar,7,triple,NQM,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,Q,M,,,hal min al-sahih mazuman anna al-bahith rafada an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith wafaqa ala mazuman al-ilaj baad al-murajaa?,hal al-bahith fashila an yuwafiq ala al-ilaj baad al-murajaa?,hal al-bahith fashila an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith mazuman wafaqa ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith wafaqa ala mazuman al-ilaj baad al-murajaa?
ar,7,triple,NQT,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,Q,T,,,hal sayakun sahihan anna al-bahith rafada an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?,hal sawfa al-bahith rafada an yuwafiq ala al-ilaj baad al-murajaa?,hal sawfa al-bahith rafada an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-khata anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?
ar,7,triple,NMT,al-bahith wafaqa ala al-ilaj baad al-murajaa.,N,M,T,,,al-bahith lam sayuhawil an yuwafiq ala mazuman al-ilaj baad al-murajaa.,al-bahith mazuman fashila an yuwafiq ala al-ilaj baad al-murajaa.,al-bahith fashila an yuwafiq ala mazuman al-ilaj baad al-murajaa.,al-bahith lam sayuhawil an yuwafiq ala mazuman al-ilaj baad al-murajaa.,al-bahith fashila an yuwafiq ala mazuman al-ilaj baad al-murajaa.,al-bahith mazuman lam sayuhawil an yuwafiq ala al-ilaj baad al-murajaa.
ar,7,triple,QMT,al-bahith wafaqa ala al-ilaj baad al-murajaa.,Q,M,T,,,hal min al-sahih mazuman anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?,hal sawfa al-bahith mazuman wafaqa ala al-ilaj baad al-murajaa?,hal min al-sahih mazuman anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?,hal min al-sahih mazuman anna al-bahith sayuhawil an yuwafiq ala al-ilaj baad al-murajaa?,hal sawfa al-bahith mazuman wafaqa ala al-ilaj baad al-murajaa?,hal sayakun sahihan anna al-bahith mazuman wafaqa ala al-ilaj baad al-murajaa?
ar,8,pair,NQ_vs_QN,al-mubarmij aslaha al-khata baad al-murajaa.,N,Q,,hal al-mubarmij fashila an yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij aslaha al-khata baad al-murajaa?,,,,,,
ar,8,pair,NM_vs_MN,al-mubarmij aslaha al-khata baad al-murajaa.,N,M,,al-mubarmij lam yuslih mazuman al-khata baad al-murajaa.,al-mubarmij mazuman lam yuslih al-khata baad al-murajaa.,,,,,,
ar,8,pair,NT_vs_TN,al-mubarmij aslaha al-khata baad al-murajaa.,N,T,,al-mubarmij lam sawfa yuslih al-khata baad al-murajaa.,al-mubarmij fashila an yuslih al-khata baad al-murajaa.,,,,,,
ar,8,pair,QM_vs_MQ,al-mubarmij aslaha al-khata baad al-murajaa.,Q,M,,hal min al-sahih mazuman anna al-mubarmij aslaha al-khata baad al-murajaa?,hal al-mubarmij mazuman yuslih al-khata baad al-murajaa?,,,,,,
ar,8,pair,QT_vs_TQ,al-mubarmij aslaha al-khata baad al-murajaa.,Q,T,,hal sayakun sahihan anna al-mubarmij aslaha al-khata baad al-murajaa?,hal sawfa al-mubarmij aslaha al-khata baad al-murajaa?,,,,,,
ar,8,pair,MT_vs_TM,al-mubarmij aslaha al-khata baad al-murajaa.,M,T,,al-mubarmij mazuman sawfa yuslih al-khata baad al-murajaa.,al-mubarmij sawfa yuslih mazuman al-khata baad al-murajaa.,,,,,,
ar,8,triple,NQM,al-mubarmij aslaha al-khata baad al-murajaa.,N,Q,M,,,hal min al-sahih mazuman anna al-mubarmij lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij aslaha mazuman al-khata baad al-murajaa?,hal al-mubarmij fashila an yuslih al-khata baad al-murajaa?,hal al-mubarmij fashila an yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij mazuman aslaha al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij aslaha mazuman al-khata baad al-murajaa?
ar,8,triple,NQT,al-mubarmij aslaha al-khata baad al-murajaa.,N,Q,T,,,hal sayakun sahihan anna al-mubarmij lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?,hal sawfa al-mubarmij lam yuslih al-khata baad al-murajaa?,hal sawfa al-mubarmij lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?,hal min al-khata anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?
ar,8,triple,NMT,al-mubarmij aslaha al-khata baad al-murajaa.,N,M,T,,,al-mubarmij lam sawfa yuslih mazuman al-khata baad al-murajaa.,al-mubarmij mazuman fashila an yuslih al-khata baad al-murajaa.,al-mubarmij fashila an yuslih mazuman al-khata baad al-murajaa.,al-mubarmij lam sawfa yuslih mazuman al-khata baad al-murajaa.,al-mubarmij fashila an yuslih mazuman al-khata baad al-murajaa.,al-mubarmij mazuman lam sawfa yuslih al-khata baad al-murajaa.
ar,8,triple,QMT,al-mubarmij aslaha al-khata baad al-murajaa.,Q,M,T,,,hal min al-sahih mazuman anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?,hal sawfa al-mubarmij mazuman aslaha al-khata baad al-murajaa?,hal min al-sahih mazuman anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?,hal min al-sahih mazuman anna al-mubarmij sawfa yuslih al-khata baad al-murajaa?,hal sawfa al-mubarmij mazuman aslaha al-khata baad al-murajaa?,hal sayakun sahihan anna al-mubarmij mazuman aslaha al-khata baad al-murajaa?
ar,9,pair,NQ_vs_QN,al-tabib daama al-nazariya qabla al-mawed.,N,Q,,hal al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib daama al-nazariya qabla al-mawed?,,,,,,
ar,9,pair,NM_vs_MN,al-tabib daama al-nazariya qabla al-mawed.,N,M,,al-tabib fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-tabib ala ma yabdu fashila an yadaam al-nazariya qabla al-mawed.,,,,,,
ar,9,pair,NT_vs_TN,al-tabib daama al-nazariya qabla al-mawed.,N,T,,al-tabib lam sawfa yadaam al-nazariya qabla al-mawed.,al-tabib fashila an yadaam al-nazariya qabla al-mawed.,,,,,,
ar,9,pair,QM_vs_MQ,al-tabib daama al-nazariya qabla al-mawed.,Q,M,,hal min al-sahih ala ma yabdu anna al-tabib daama al-nazariya qabla al-mawed?,hal al-tabib ala ma yabdu yadaam al-nazariya qabla al-mawed?,,,,,,
ar,9,pair,QT_vs_TQ,al-tabib daama al-nazariya qabla al-mawed.,Q,T,,hal sayakun sahihan anna al-tabib daama al-nazariya qabla al-mawed?,hal sawfa al-tabib daama al-nazariya qabla al-mawed?,,,,,,
ar,9,pair,MT_vs_TM,al-tabib daama al-nazariya qabla al-mawed.,M,T,,al-tabib ala ma yabdu sawfa yadaam al-nazariya qabla al-mawed.,al-tabib sawfa yadaam ala ma yabdu al-nazariya qabla al-mawed.,,,,,,
ar,9,triple,NQM,al-tabib daama al-nazariya qabla al-mawed.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib daama ala ma yabdu al-nazariya qabla al-mawed?,hal al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib ala ma yabdu daama al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib daama ala ma yabdu al-nazariya qabla al-mawed?
ar,9,triple,NQT,al-tabib daama al-nazariya qabla al-mawed.,N,Q,T,,,hal sayakun sahihan anna al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?,hal sawfa al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal sawfa al-tabib fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?
ar,9,triple,NMT,al-tabib daama al-nazariya qabla al-mawed.,N,M,T,,,al-tabib lam sawfa yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-tabib ala ma yabdu fashila an yadaam al-nazariya qabla al-mawed.,al-tabib fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-tabib lam sawfa yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-tabib fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-tabib ala ma yabdu lam sawfa yadaam al-nazariya qabla al-mawed.
ar,9,triple,QMT,al-tabib daama al-nazariya qabla al-mawed.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?,hal sawfa al-tabib ala ma yabdu daama al-nazariya qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-tabib sawfa yadaam al-nazariya qabla al-mawed?,hal sawfa al-tabib ala ma yabdu daama al-nazariya qabla al-mawed?,hal sayakun sahihan anna al-tabib ala ma yabdu daama al-nazariya qabla al-mawed?
ar,10,pair,NQ_vs_QN,al-mubarmij wafaqa ala al-ilaj sabahan.,N,Q,,hal al-mubarmij fashila an yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij wafaqa ala al-ilaj sabahan?,,,,,,
ar,10,pair,NM_vs_MN,al-mubarmij wafaqa ala al-ilaj sabahan.,N,M,,al-mubarmij lam yuwafiq ala hasab al-taqrir al-ilaj sabahan.,al-mubarmij hasab al-taqrir lam yuwafiq ala al-ilaj sabahan.,,,,,,
ar,10,pair,NT_vs_TN,al-mubarmij wafaqa ala al-ilaj sabahan.,N,T,,al-mubarmij lam sayuhawil an yuwafiq ala al-ilaj sabahan.,al-mubarmij fashila an yuwafiq ala al-ilaj sabahan.,,,,,,
ar,10,pair,QM_vs_MQ,al-mubarmij wafaqa ala al-ilaj sabahan.,Q,M,,hal min al-sahih hasab al-taqrir anna al-mubarmij wafaqa ala al-ilaj sabahan?,hal al-mubarmij hasab al-taqrir yuwafiq ala al-ilaj sabahan?,,,,,,
ar,10,pair,QT_vs_TQ,al-mubarmij wafaqa ala al-ilaj sabahan.,Q,T,,hal sayakun sahihan anna al-mubarmij wafaqa ala al-ilaj sabahan?,hal sawfa al-mubarmij wafaqa ala al-ilaj sabahan?,,,,,,
ar,10,pair,MT_vs_TM,al-mubarmij wafaqa ala al-ilaj sabahan.,M,T,,al-mubarmij hasab al-taqrir sayuhawil an yuwafiq ala al-ilaj sabahan.,al-mubarmij sayuhawil an yuwafiq ala hasab al-taqrir al-ilaj sabahan.,,,,,,
ar,10,triple,NQM,al-mubarmij wafaqa ala al-ilaj sabahan.,N,Q,M,,,hal min al-sahih hasab al-taqrir anna al-mubarmij lam yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij wafaqa ala hasab al-taqrir al-ilaj sabahan?,hal al-mubarmij fashila an yuwafiq ala al-ilaj sabahan?,hal al-mubarmij fashila an yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij hasab al-taqrir wafaqa ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij wafaqa ala hasab al-taqrir al-ilaj sabahan?
ar,10,triple,NQT,al-mubarmij wafaqa ala al-ilaj sabahan.,N,Q,T,,,hal sayakun sahihan anna al-mubarmij lam yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?,hal sawfa al-mubarmij lam yuwafiq ala al-ilaj sabahan?,hal sawfa al-mubarmij lam yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?,hal min al-khata anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?
ar,10,triple,NMT,al-mubarmij wafaqa ala al-ilaj sabahan.,N,M,T,,,al-mubarmij lam sayuhawil an yuwafiq ala hasab al-taqrir al-ilaj sabahan.,al-mubarmij hasab al-taqrir fashila an yuwafiq ala al-ilaj sabahan.,al-mubarmij fashila an yuwafiq ala hasab al-taqrir al-ilaj sabahan.,al-mubarmij lam sayuhawil an yuwafiq ala hasab al-taqrir al-ilaj sabahan.,al-mubarmij fashila an yuwafiq ala hasab al-taqrir al-ilaj sabahan.,al-mubarmij hasab al-taqrir lam sayuhawil an yuwafiq ala al-ilaj sabahan.
ar,10,triple,QMT,al-mubarmij wafaqa ala al-ilaj sabahan.,Q,M,T,,,hal min al-sahih hasab al-taqrir anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?,hal sawfa al-mubarmij hasab al-taqrir wafaqa ala al-ilaj sabahan?,hal min al-sahih hasab al-taqrir anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?,hal min al-sahih hasab al-taqrir anna al-mubarmij sayuhawil an yuwafiq ala al-ilaj sabahan?,hal sawfa al-mubarmij hasab al-taqrir wafaqa ala al-ilaj sabahan?,hal sayakun sahihan anna al-mubarmij hasab al-taqrir wafaqa ala al-ilaj sabahan?
ar,11,pair,NQ_vs_QN,al-tabib qabila al-tafsir baad al-murajaa.,N,Q,,hal al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib qabila al-tafsir baad al-murajaa?,,,,,,
ar,11,pair,NM_vs_MN,al-tabib qabila al-tafsir baad al-murajaa.,N,M,,al-tabib fashila an yaqbal mazuman al-tafsir baad al-murajaa.,al-tabib mazuman fashila an yaqbal al-tafsir baad al-murajaa.,,,,,,
ar,11,pair,NT_vs_TN,al-tabib qabila al-tafsir baad al-murajaa.,N,T,,al-tabib lam yukhatit an yaqbal al-tafsir baad al-murajaa.,al-tabib fashila an yaqbal al-tafsir baad al-murajaa.,,,,,,
ar,11,pair,QM_vs_MQ,al-tabib qabila al-tafsir baad al-murajaa.,Q,M,,hal min al-sahih mazuman anna al-tabib qabila al-tafsir baad al-murajaa?,hal al-tabib mazuman yaqbal al-tafsir baad al-murajaa?,,,,,,
ar,11,pair,QT_vs_TQ,al-tabib qabila al-tafsir baad al-murajaa.,Q,T,,hal sayakun sahihan anna al-tabib qabila al-tafsir baad al-murajaa?,hal sawfa al-tabib qabila al-tafsir baad al-murajaa?,,,,,,
ar,11,pair,MT_vs_TM,al-tabib qabila al-tafsir baad al-murajaa.,M,T,,al-tabib mazuman yukhatit an yaqbal al-tafsir baad al-murajaa.,al-tabib yukhatit an yaqbal mazuman al-tafsir baad al-murajaa.,,,,,,
ar,11,triple,NQM,al-tabib qabila al-tafsir baad al-murajaa.,N,Q,M,,,hal min al-sahih mazuman anna al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib qabila mazuman al-tafsir baad al-murajaa?,hal al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib mazuman qabila al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib qabila mazuman al-tafsir baad al-murajaa?
ar,11,triple,NQT,al-tabib qabila al-tafsir baad al-murajaa.,N,Q,T,,,hal sayakun sahihan anna al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?,hal sawfa al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal sawfa al-tabib fashila an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?,hal min al-khata anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?
ar,11,triple,NMT,al-tabib qabila al-tafsir baad al-murajaa.,N,M,T,,,al-tabib lam yukhatit an yaqbal mazuman al-tafsir baad al-murajaa.,al-tabib mazuman fashila an yaqbal al-tafsir baad al-murajaa.,al-tabib fashila an yaqbal mazuman al-tafsir baad al-murajaa.,al-tabib lam yukhatit an yaqbal mazuman al-tafsir baad al-murajaa.,al-tabib fashila an yaqbal mazuman al-tafsir baad al-murajaa.,al-tabib mazuman lam yukhatit an yaqbal al-tafsir baad al-murajaa.
ar,11,triple,QMT,al-tabib qabila al-tafsir baad al-murajaa.,Q,M,T,,,hal min al-sahih mazuman anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?,hal sawfa al-tabib mazuman qabila al-tafsir baad al-murajaa?,hal min al-sahih mazuman anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?,hal min al-sahih mazuman anna al-tabib yukhatit an yaqbal al-tafsir baad al-murajaa?,hal sawfa al-tabib mazuman qabila al-tafsir baad al-murajaa?,hal sayakun sahihan anna al-tabib mazuman qabila al-tafsir baad al-murajaa?
ar,12,pair,NQ_vs_QN,al-muraji daama al-nazariya athna al-ijtimaa.,N,Q,,hal al-muraji fashila an yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji daama al-nazariya athna al-ijtimaa?,,,,,,
ar,12,pair,NM_vs_MN,al-muraji daama al-nazariya athna al-ijtimaa.,N,M,,al-muraji lam yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,al-muraji ala ma yabdu lam yadaam al-nazariya athna al-ijtimaa.,,,,,,
ar,12,pair,NT_vs_TN,al-muraji daama al-nazariya athna al-ijtimaa.,N,T,,al-muraji lam sawfa yadaam al-nazariya athna al-ijtimaa.,al-muraji fashila an yadaam al-nazariya athna al-ijtimaa.,,,,,,
ar,12,pair,QM_vs_MQ,al-muraji daama al-nazariya athna al-ijtimaa.,Q,M,,hal min al-sahih ala ma yabdu anna al-muraji daama al-nazariya athna al-ijtimaa?,hal al-muraji ala ma yabdu yadaam al-nazariya athna al-ijtimaa?,,,,,,
ar,12,pair,QT_vs_TQ,al-muraji daama al-nazariya athna al-ijtimaa.,Q,T,,hal sayakun sahihan anna al-muraji daama al-nazariya athna al-ijtimaa?,hal sawfa al-muraji daama al-nazariya athna al-ijtimaa?,,,,,,
ar,12,pair,MT_vs_TM,al-muraji daama al-nazariya athna al-ijtimaa.,M,T,,al-muraji ala ma yabdu sawfa yadaam al-nazariya athna al-ijtimaa.,al-muraji sawfa yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,,,,,,
ar,12,triple,NQM,al-muraji daama al-nazariya athna al-ijtimaa.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-muraji lam yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji daama ala ma yabdu al-nazariya athna al-ijtimaa?,hal al-muraji fashila an yadaam al-nazariya athna al-ijtimaa?,hal al-muraji fashila an yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji ala ma yabdu daama al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji daama ala ma yabdu al-nazariya athna al-ijtimaa?
ar,12,triple,NQT,al-muraji daama al-nazariya athna al-ijtimaa.,N,Q,T,,,hal sayakun sahihan anna al-muraji lam yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?,hal sawfa al-muraji lam yadaam al-nazariya athna al-ijtimaa?,hal sawfa al-muraji lam yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?,hal min al-khata anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?
ar,12,triple,NMT,al-muraji daama al-nazariya athna al-ijtimaa.,N,M,T,,,al-muraji lam sawfa yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,al-muraji ala ma yabdu fashila an yadaam al-nazariya athna al-ijtimaa.,al-muraji fashila an yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,al-muraji lam sawfa yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,al-muraji fashila an yadaam ala ma yabdu al-nazariya athna al-ijtimaa.,al-muraji ala ma yabdu lam sawfa yadaam al-nazariya athna al-ijtimaa.
ar,12,triple,QMT,al-muraji daama al-nazariya athna al-ijtimaa.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?,hal sawfa al-muraji ala ma yabdu daama al-nazariya athna al-ijtimaa?,hal min al-sahih ala ma yabdu anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?,hal min al-sahih ala ma yabdu anna al-muraji sawfa yadaam al-nazariya athna al-ijtimaa?,hal sawfa al-muraji ala ma yabdu daama al-nazariya athna al-ijtimaa?,hal sayakun sahihan anna al-muraji ala ma yabdu daama al-nazariya athna al-ijtimaa?
ar,13,pair,NQ_vs_QN,al-mubarmij akmala al-islah qabla al-mawed.,N,Q,,hal al-mubarmij fashila an yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij akmala al-islah qabla al-mawed?,,,,,,
ar,13,pair,NM_vs_MN,al-mubarmij akmala al-islah qabla al-mawed.,N,M,,al-mubarmij lam yukmil ala ma yabdu al-islah qabla al-mawed.,al-mubarmij ala ma yabdu lam yukmil al-islah qabla al-mawed.,,,,,,
ar,13,pair,NT_vs_TN,al-mubarmij akmala al-islah qabla al-mawed.,N,T,,al-mubarmij lam sawfa yukmil al-islah qabla al-mawed.,al-mubarmij fashila an yukmil al-islah qabla al-mawed.,,,,,,
ar,13,pair,QM_vs_MQ,al-mubarmij akmala al-islah qabla al-mawed.,Q,M,,hal min al-sahih ala ma yabdu anna al-mubarmij akmala al-islah qabla al-mawed?,hal al-mubarmij ala ma yabdu yukmil al-islah qabla al-mawed?,,,,,,
ar,13,pair,QT_vs_TQ,al-mubarmij akmala al-islah qabla al-mawed.,Q,T,,hal sayakun sahihan anna al-mubarmij akmala al-islah qabla al-mawed?,hal sawfa al-mubarmij akmala al-islah qabla al-mawed?,,,,,,
ar,13,pair,MT_vs_TM,al-mubarmij akmala al-islah qabla al-mawed.,M,T,,al-mubarmij ala ma yabdu sawfa yukmil al-islah qabla al-mawed.,al-mubarmij sawfa yukmil ala ma yabdu al-islah qabla al-mawed.,,,,,,
