model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,138,certainty_to_uncertainty,3,The farmer improved the theory.,There is a chance that the farmer improved the theory.,15.158393859863281
distilgpt2,138,certainty_to_uncertainty,4,The farmer improved the theory.,The farmer probably improved the theory.,13.475873947143555
distilgpt2,138,active_to_passive,0,The farmer improved the theory.,The theory was improved by the farmer.,10.263556480407715
distilgpt2,138,active_to_passive,1,The farmer improved the theory.,The theory had been improved by the farmer.,11.470453262329102
distilgpt2,138,active_to_passive,2,The farmer improved the theory.,The theory got improved by the farmer.,14.620548248291016
distilgpt2,138,active_to_passive,3,The farmer improved the theory.,The theory was successfully improved by the farmer.,12.17701244354248
distilgpt2,138,active_to_passive,4,The farmer improved the theory.,The theory was eventually improved by the farmer.,12.411638259887695
distilgpt2,138,formalization,0,The farmer improved the theory.,It is true that the farmer improved the theory.,13.647689819335938
distilgpt2,138,formalization,1,The farmer improved the theory.,The statement that the farmer improved the theory is true.,15.037954330444336
distilgpt2,138,formalization,2,The farmer improved the theory.,One can state that the farmer improved the theory.,13.92375659942627
distilgpt2,138,formalization,3,The farmer improved the theory.,It can be formally said that the farmer improved the theory.,12.590853691101074
distilgpt2,138,formalization,4,The farmer improved the theory.,The fact is that the farmer improved the theory.,7.467660427093506
distilgpt2,139,negation,0,The designer rejected the rule.,The designer did not reject the rule.,13.470434188842773
distilgpt2,139,negation,1,The designer rejected the rule.,The designer never rejected the rule.,16.1717472076416
distilgpt2,139,negation,2,The designer rejected the rule.,The designer failed to reject the rule.,8.716229438781738
distilgpt2,139,negation,3,The designer rejected the rule.,The designer was unable to reject the rule.,13.25778865814209
distilgpt2,139,negation,4,The designer rejected the rule.,The designer could not reject the rule.,15.998345375061035
distilgpt2,139,question,0,The designer rejected the rule.,Did the designer reject the rule?,10.314947128295898
distilgpt2,139,question,1,The designer rejected the rule.,Was it true that the designer rejected the rule?,16.489791870117188
distilgpt2,139,question,2,The designer rejected the rule.,Could the designer have rejected the rule?,16.718990325927734
distilgpt2,139,question,3,The designer rejected the rule.,Is there evidence that the designer rejected the rule?,16.761737823486328
distilgpt2,139,question,4,The designer rejected the rule.,Can we confirm that the designer rejected the rule?,20.88358497619629
distilgpt2,139,past_to_future,0,The designer rejected the rule.,The designer will reject the rule.,10.770173072814941
distilgpt2,139,past_to_future,1,The designer rejected the rule.,The designer is going to reject the rule.,8.679473876953125
distilgpt2,139,past_to_future,2,The designer rejected the rule.,The designer is expected to reject the rule.,8.372994422912598
distilgpt2,139,past_to_future,3,The designer rejected the rule.,The designer is likely to reject the rule.,12.906046867370605
distilgpt2,139,past_to_future,4,The designer rejected the rule.,The designer plans to reject the rule.,8.162413597106934
distilgpt2,139,certainty_to_uncertainty,0,The designer rejected the rule.,The designer may have rejected the rule.,15.294360160827637
distilgpt2,139,certainty_to_uncertainty,1,The designer rejected the rule.,The designer might have rejected the rule.,19.127452850341797
distilgpt2,139,certainty_to_uncertainty,2,The designer rejected the rule.,It is possible that the designer rejected the rule.,22.99421501159668
distilgpt2,139,certainty_to_uncertainty,3,The designer rejected the rule.,There is a chance that the designer rejected the rule.,23.987892150878906
distilgpt2,139,certainty_to_uncertainty,4,The designer rejected the rule.,The designer probably rejected the rule.,20.262765884399414
distilgpt2,139,active_to_passive,0,The designer rejected the rule.,The rule was rejected by the designer.,21.516019821166992
distilgpt2,139,active_to_passive,1,The designer rejected the rule.,The rule had been rejected by the designer.,19.932470321655273
distilgpt2,139,active_to_passive,2,The designer rejected the rule.,The rule got rejected by the designer.,21.10416603088379
distilgpt2,139,active_to_passive,3,The designer rejected the rule.,The rule was successfully rejected by the designer.,23.075044631958008
distilgpt2,139,active_to_passive,4,The designer rejected the rule.,The rule was eventually rejected by the designer.,22.401710510253906
distilgpt2,139,formalization,0,The designer rejected the rule.,It is true that the designer rejected the rule.,21.980960845947266
distilgpt2,139,formalization,1,The designer rejected the rule.,The statement that the designer rejected the rule is true.,21.056781768798828
distilgpt2,139,formalization,2,The designer rejected the rule.,One can state that the designer rejected the rule.,22.239023208618164
distilgpt2,139,formalization,3,The designer rejected the rule.,It can be formally said that the designer rejected the rule.,21.573537826538086
distilgpt2,139,formalization,4,The designer rejected the rule.,The fact is that the designer rejected the rule.,13.738839149475098
distilgpt2,140,negation,0,The designer found the document.,The designer did not find the document.,12.073684692382812
distilgpt2,140,negation,1,The designer found the document.,The designer never found the document.,15.761723518371582
distilgpt2,140,negation,2,The designer found the document.,The designer failed to find the document.,8.182178497314453
distilgpt2,140,negation,3,The designer found the document.,The designer was unable to find the document.,12.54011058807373
distilgpt2,140,negation,4,The designer found the document.,The designer could not find the document.,14.934746742248535
distilgpt2,140,question,0,The designer found the document.,Did the designer find the document?,8.827723503112793
distilgpt2,140,question,1,The designer found the document.,Was it true that the designer found the document?,11.466645240783691
distilgpt2,140,question,2,The designer found the document.,Could the designer have found the document?,12.132669448852539
distilgpt2,140,question,3,The designer found the document.,Is there evidence that the designer found the document?,11.478540420532227
distilgpt2,140,question,4,The designer found the document.,Can we confirm that the designer found the document?,14.009527206420898
distilgpt2,140,past_to_future,0,The designer found the document.,The designer will find the document.,9.190354347229004
distilgpt2,140,past_to_future,1,The designer found the document.,The designer is going to find the document.,6.694063663482666
distilgpt2,140,past_to_future,2,The designer found the document.,The designer is expected to find the document.,6.723108291625977
distilgpt2,140,past_to_future,3,The designer found the document.,The designer is likely to find the document.,9.396294593811035
distilgpt2,140,past_to_future,4,The designer found the document.,The designer plans to find the document.,6.170075416564941
distilgpt2,140,certainty_to_uncertainty,0,The designer found the document.,The designer may have found the document.,10.890275955200195
distilgpt2,140,certainty_to_uncertainty,1,The designer found the document.,The designer might have found the document.,13.776914596557617
distilgpt2,140,certainty_to_uncertainty,2,The designer found the document.,It is possible that the designer found the document.,15.495538711547852
distilgpt2,140,certainty_to_uncertainty,3,The designer found the document.,There is a chance that the designer found the document.,18.931415557861328
distilgpt2,140,certainty_to_uncertainty,4,The designer found the document.,The designer probably found the document.,13.362149238586426
distilgpt2,140,active_to_passive,0,The designer found the document.,The document was found by the designer.,21.314516067504883
distilgpt2,140,active_to_passive,1,The designer found the document.,The document had been found by the designer.,21.847814559936523
distilgpt2,140,active_to_passive,2,The designer found the document.,The document got found by the designer.,25.29395294189453
distilgpt2,140,active_to_passive,3,The designer found the document.,The document was successfully found by the designer.,26.55624008178711
distilgpt2,140,active_to_passive,4,The designer found the document.,The document was eventually found by the designer.,25.123435974121094
distilgpt2,140,formalization,0,The designer found the document.,It is true that the designer found the document.,15.794195175170898
distilgpt2,140,formalization,1,The designer found the document.,The statement that the designer found the document is true.,18.727609634399414
distilgpt2,140,formalization,2,The designer found the document.,One can state that the designer found the document.,16.000843048095703
distilgpt2,140,formalization,3,The designer found the document.,It can be formally said that the designer found the document.,16.256389617919922
distilgpt2,140,formalization,4,The designer found the document.,The fact is that the designer found the document.,8.021336555480957
distilgpt2,141,negation,0,The chef helped the patient.,The chef did not help the patient.,8.165867805480957
distilgpt2,141,negation,1,The chef helped the patient.,The chef never helped the patient.,14.516947746276855
distilgpt2,141,negation,2,The chef helped the patient.,The chef failed to help the patient.,5.911384582519531
distilgpt2,141,negation,3,The chef helped the patient.,The chef was unable to help the patient.,9.64474105834961
distilgpt2,141,negation,4,The chef helped the patient.,The chef could not help the patient.,8.82468318939209
distilgpt2,141,question,0,The chef helped the patient.,Did the chef help the patient?,9.211795806884766
distilgpt2,141,question,1,The chef helped the patient.,Was it true that the chef helped the patient?,10.556477546691895
distilgpt2,141,question,2,The chef helped the patient.,Could the chef have helped the patient?,11.40088176727295
distilgpt2,141,question,3,The chef helped the patient.,Is there evidence that the chef helped the patient?,12.42310619354248
distilgpt2,141,question,4,The chef helped the patient.,Can we confirm that the chef helped the patient?,12.16918659210205
distilgpt2,141,past_to_future,0,The chef helped the patient.,The chef will help the patient.,9.798648834228516
distilgpt2,141,past_to_future,1,The chef helped the patient.,The chef is going to help the patient.,6.35370397567749
distilgpt2,141,past_to_future,2,The chef helped the patient.,The chef is expected to help the patient.,5.987391948699951
distilgpt2,141,past_to_future,3,The chef helped the patient.,The chef is likely to help the patient.,7.853938579559326
distilgpt2,141,past_to_future,4,The chef helped the patient.,The chef plans to help the patient.,6.906722068786621
distilgpt2,141,certainty_to_uncertainty,0,The chef helped the patient.,The chef may have helped the patient.,7.049011707305908
distilgpt2,141,certainty_to_uncertainty,1,The chef helped the patient.,The chef might have helped the patient.,9.967007637023926
distilgpt2,141,certainty_to_uncertainty,2,The chef helped the patient.,It is possible that the chef helped the patient.,15.365219116210938
distilgpt2,141,certainty_to_uncertainty,3,The chef helped the patient.,There is a chance that the chef helped the patient.,15.82375431060791
distilgpt2,141,certainty_to_uncertainty,4,The chef helped the patient.,The chef probably helped the patient.,11.966736793518066
distilgpt2,141,active_to_passive,0,The chef helped the patient.,The patient was helped by the chef.,11.302268028259277
distilgpt2,141,active_to_passive,1,The chef helped the patient.,The patient had been helped by the chef.,11.6499662399292
distilgpt2,141,active_to_passive,2,The chef helped the patient.,The patient got helped by the chef.,12.793476104736328
distilgpt2,141,active_to_passive,3,The chef helped the patient.,The patient was successfully helped by the chef.,11.903324127197266
distilgpt2,141,active_to_passive,4,The chef helped the patient.,The patient was eventually helped by the chef.,12.410289764404297
distilgpt2,141,formalization,0,The chef helped the patient.,It is true that the chef helped the patient.,16.523038864135742
distilgpt2,141,formalization,1,The chef helped the patient.,The statement that the chef helped the patient is true.,11.51498031616211
distilgpt2,141,formalization,2,The chef helped the patient.,One can state that the chef helped the patient.,15.163739204406738
distilgpt2,141,formalization,3,The chef helped the patient.,It can be formally said that the chef helped the patient.,15.266461372375488
distilgpt2,141,formalization,4,The chef helped the patient.,The fact is that the chef helped the patient.,8.741984367370605
distilgpt2,142,negation,0,The developer reported the problem.,The developer did not report the problem.,9.036184310913086
distilgpt2,142,negation,1,The developer reported the problem.,The developer never reported the problem.,10.432525634765625
distilgpt2,142,negation,2,The developer reported the problem.,The developer failed to report the problem.,7.818291187286377
distilgpt2,142,negation,3,The developer reported the problem.,The developer was unable to report the problem.,11.718141555786133
distilgpt2,142,negation,4,The developer reported the problem.,The developer could not report the problem.,13.920023918151855
distilgpt2,142,question,0,The developer reported the problem.,Did the developer report the problem?,10.292670249938965
distilgpt2,142,question,1,The developer reported the problem.,Was it true that the developer reported the problem?,12.400489807128906
distilgpt2,142,question,2,The developer reported the problem.,Could the developer have reported the problem?,15.024110794067383
distilgpt2,142,question,3,The developer reported the problem.,Is there evidence that the developer reported the problem?,14.0487642288208
distilgpt2,142,question,4,The developer reported the problem.,Can we confirm that the developer reported the problem?,16.1191349029541
distilgpt2,142,past_to_future,0,The developer reported the problem.,The developer will report the problem.,9.60836410522461
distilgpt2,142,past_to_future,1,The developer reported the problem.,The developer is going to report the problem.,8.014669418334961
distilgpt2,142,past_to_future,2,The developer reported the problem.,The developer is expected to report the problem.,9.124156951904297
distilgpt2,142,past_to_future,3,The developer reported the problem.,The developer is likely to report the problem.,11.521862030029297
distilgpt2,142,past_to_future,4,The developer reported the problem.,The developer plans to report the problem.,9.267969131469727
distilgpt2,142,certainty_to_uncertainty,0,The developer reported the problem.,The developer may have reported the problem.,12.800942420959473
distilgpt2,142,certainty_to_uncertainty,1,The developer reported the problem.,The developer might have reported the problem.,16.64783477783203
distilgpt2,142,certainty_to_uncertainty,2,The developer reported the problem.,It is possible that the developer reported the problem.,18.010515213012695
distilgpt2,142,certainty_to_uncertainty,3,The developer reported the problem.,There is a chance that the developer reported the problem.,20.054058074951172
distilgpt2,142,certainty_to_uncertainty,4,The developer reported the problem.,The developer probably reported the problem.,14.89028549194336
distilgpt2,142,active_to_passive,0,The developer reported the problem.,The problem was reported by the developer.,10.466262817382812
distilgpt2,142,active_to_passive,1,The developer reported the problem.,The problem had been reported by the developer.,11.329561233520508
distilgpt2,142,active_to_passive,2,The developer reported the problem.,The problem got reported by the developer.,15.568363189697266
distilgpt2,142,active_to_passive,3,The developer reported the problem.,The problem was successfully reported by the developer.,14.400076866149902
distilgpt2,142,active_to_passive,4,The developer reported the problem.,The problem was eventually reported by the developer.,10.762650489807129
distilgpt2,142,formalization,0,The developer reported the problem.,It is true that the developer reported the problem.,18.38181495666504
distilgpt2,142,formalization,1,The developer reported the problem.,The statement that the developer reported the problem is true.,17.57472038269043
distilgpt2,142,formalization,2,The developer reported the problem.,One can state that the developer reported the problem.,17.77162742614746
distilgpt2,142,formalization,3,The developer reported the problem.,It can be formally said that the developer reported the problem.,18.785579681396484
distilgpt2,142,formalization,4,The developer reported the problem.,The fact is that the developer reported the problem.,10.414929389953613
distilgpt2,143,negation,0,The historian reported a black cat.,The historian did not report a black cat.,12.593257904052734
distilgpt2,143,negation,1,The historian reported a black cat.,The historian never reported a black cat.,12.264392852783203
distilgpt2,143,negation,2,The historian reported a black cat.,The historian failed to report a black cat.,10.310674667358398
distilgpt2,143,negation,3,The historian reported a black cat.,The historian was unable to report a black cat.,10.635165214538574
distilgpt2,143,negation,4,The historian reported a black cat.,The historian could not report a black cat.,12.827555656433105
distilgpt2,143,question,0,The historian reported a black cat.,Did the historian report a black cat?,5.99443244934082
distilgpt2,143,question,1,The historian reported a black cat.,Was it true that the historian reported a black cat?,11.7052583694458
distilgpt2,143,question,2,The historian reported a black cat.,Could the historian have reported a black cat?,10.705595016479492
distilgpt2,143,question,3,The historian reported a black cat.,Is there evidence that the historian reported a black cat?,13.866865158081055
distilgpt2,143,question,4,The historian reported a black cat.,Can we confirm that the historian reported a black cat?,12.424054145812988
distilgpt2,143,past_to_future,0,The historian reported a black cat.,The historian will report a black cat.,7.52125883102417
distilgpt2,143,past_to_future,1,The historian reported a black cat.,The historian is going to report a black cat.,9.324411392211914
distilgpt2,143,past_to_future,2,The historian reported a black cat.,The historian is expected to report a black cat.,9.742874145507812
distilgpt2,143,past_to_future,3,The historian reported a black cat.,The historian is likely to report a black cat.,10.315584182739258
distilgpt2,143,past_to_future,4,The historian reported a black cat.,The historian plans to report a black cat.,10.410849571228027
distilgpt2,143,certainty_to_uncertainty,0,The historian reported a black cat.,The historian may have reported a black cat.,10.950748443603516
distilgpt2,143,certainty_to_uncertainty,1,The historian reported a black cat.,The historian might have reported a black cat.,13.682154655456543
distilgpt2,143,certainty_to_uncertainty,2,The historian reported a black cat.,It is possible that the historian reported a black cat.,14.845768928527832
distilgpt2,143,certainty_to_uncertainty,3,The historian reported a black cat.,There is a chance that the historian reported a black cat.,16.549467086791992
distilgpt2,143,certainty_to_uncertainty,4,The historian reported a black cat.,The historian probably reported a black cat.,11.033284187316895
distilgpt2,143,active_to_passive,0,The historian reported a black cat.,A black cat was reported by the historian.,7.871994495391846
distilgpt2,143,active_to_passive,1,The historian reported a black cat.,A black cat had been reported by the historian.,11.600652694702148
distilgpt2,143,active_to_passive,2,The historian reported a black cat.,A black cat got reported by the historian.,8.125589370727539
distilgpt2,143,active_to_passive,3,The historian reported a black cat.,A black cat was successfully reported by the historian.,12.11040210723877
distilgpt2,143,active_to_passive,4,The historian reported a black cat.,A black cat was eventually reported by the historian.,10.1078462600708
distilgpt2,143,formalization,0,The historian reported a black cat.,It is true that the historian reported a black cat.,15.586438179016113
distilgpt2,143,formalization,1,The historian reported a black cat.,The statement that the historian reported a black cat is true.,15.980262756347656
distilgpt2,143,formalization,2,The historian reported a black cat.,One can state that the historian reported a black cat.,15.298726081848145
distilgpt2,143,formalization,3,The historian reported a black cat.,It can be formally said that the historian reported a black cat.,15.873279571533203
distilgpt2,143,formalization,4,The historian reported a black cat.,The fact is that the historian reported a black cat.,10.423537254333496
distilgpt2,144,negation,0,The analyst analyzed the family.,The analyst did not analyze the family.,11.221345901489258
distilgpt2,144,negation,1,The analyst analyzed the family.,The analyst never analyzed the family.,13.05303955078125
distilgpt2,144,negation,2,The analyst analyzed the family.,The analyst failed to analyze the family.,9.283698081970215
distilgpt2,144,negation,3,The analyst analyzed the family.,The analyst was unable to analyze the family.,10.144871711730957
distilgpt2,144,negation,4,The analyst analyzed the family.,The analyst could not analyze the family.,14.34699821472168
distilgpt2,144,question,0,The analyst analyzed the family.,Did the analyst analyze the family?,8.507753372192383
distilgpt2,144,question,1,The analyst analyzed the family.,Was it true that the analyst analyzed the family?,11.27111530303955
distilgpt2,144,question,2,The analyst analyzed the family.,Could the analyst have analyzed the family?,12.497196197509766
distilgpt2,144,question,3,The analyst analyzed the family.,Is there evidence that the analyst analyzed the family?,12.4679594039917
distilgpt2,144,question,4,The analyst analyzed the family.,Can we confirm that the analyst analyzed the family?,11.97454833984375
distilgpt2,144,past_to_future,0,The analyst analyzed the family.,The analyst will analyze the family.,7.635975360870361
distilgpt2,144,past_to_future,1,The analyst analyzed the family.,The analyst is going to analyze the family.,8.295402526855469
distilgpt2,144,past_to_future,2,The analyst analyzed the family.,The analyst is expected to analyze the family.,9.074769020080566
distilgpt2,144,past_to_future,3,The analyst analyzed the family.,The analyst is likely to analyze the family.,9.439062118530273
distilgpt2,144,past_to_future,4,The analyst analyzed the family.,The analyst plans to analyze the family.,11.856680870056152
distilgpt2,144,certainty_to_uncertainty,0,The analyst analyzed the family.,The analyst may have analyzed the family.,10.561179161071777
distilgpt2,144,certainty_to_uncertainty,1,The analyst analyzed the family.,The analyst might have analyzed the family.,13.02029037475586
distilgpt2,144,certainty_to_uncertainty,2,The analyst analyzed the family.,It is possible that the analyst analyzed the family.,13.963297843933105
distilgpt2,144,certainty_to_uncertainty,3,The analyst analyzed the family.,There is a chance that the analyst analyzed the family.,15.843204498291016
distilgpt2,144,certainty_to_uncertainty,4,The analyst analyzed the family.,The analyst probably analyzed the family.,14.168346405029297
distilgpt2,144,active_to_passive,0,The analyst analyzed the family.,The family was analyzed by the analyst.,12.58740234375
distilgpt2,144,active_to_passive,1,The analyst analyzed the family.,The family had been analyzed by the analyst.,16.74449348449707
distilgpt2,144,active_to_passive,2,The analyst analyzed the family.,The family got analyzed by the analyst.,11.760431289672852
distilgpt2,144,active_to_passive,3,The analyst analyzed the family.,The family was successfully analyzed by the analyst.,15.973896026611328
distilgpt2,144,active_to_passive,4,The analyst analyzed the family.,The family was eventually analyzed by the analyst.,15.626494407653809
distilgpt2,144,formalization,0,The analyst analyzed the family.,It is true that the analyst analyzed the family.,15.093564987182617
distilgpt2,144,formalization,1,The analyst analyzed the family.,The statement that the analyst analyzed the family is true.,14.562585830688477
distilgpt2,144,formalization,2,The analyst analyzed the family.,One can state that the analyst analyzed the family.,14.241461753845215
distilgpt2,144,formalization,3,The analyst analyzed the family.,It can be formally said that the analyst analyzed the family.,14.530608177185059
distilgpt2,144,formalization,4,The analyst analyzed the family.,The fact is that the analyst analyzed the family.,8.349175453186035
distilgpt2,145,negation,0,The programmer predicted the theory.,The programmer did not predict the theory.,15.18796157836914
distilgpt2,145,negation,1,The programmer predicted the theory.,The programmer never predicted the theory.,15.477383613586426
distilgpt2,145,negation,2,The programmer predicted the theory.,The programmer failed to predict the theory.,10.950211524963379
distilgpt2,145,negation,3,The programmer predicted the theory.,The programmer was unable to predict the theory.,16.07472801208496
distilgpt2,145,negation,4,The programmer predicted the theory.,The programmer could not predict the theory.,20.721179962158203
distilgpt2,145,question,0,The programmer predicted the theory.,Did the programmer predict the theory?,8.6503324508667
distilgpt2,145,question,1,The programmer predicted the theory.,Was it true that the programmer predicted the theory?,10.117106437683105
distilgpt2,145,question,2,The programmer predicted the theory.,Could the programmer have predicted the theory?,13.0571870803833
distilgpt2,145,question,3,The programmer predicted the theory.,Is there evidence that the programmer predicted the theory?,11.13783073425293
distilgpt2,145,question,4,The programmer predicted the theory.,Can we confirm that the programmer predicted the theory?,13.220123291015625
distilgpt2,145,past_to_future,0,The programmer predicted the theory.,The programmer will predict the theory.,12.915675163269043
distilgpt2,145,past_to_future,1,The programmer predicted the theory.,The programmer is going to predict the theory.,8.595232009887695
distilgpt2,145,past_to_future,2,The programmer predicted the theory.,The programmer is expected to predict the theory.,9.09988021850586
distilgpt2,145,past_to_future,3,The programmer predicted the theory.,The programmer is likely to predict the theory.,12.176859855651855
distilgpt2,145,past_to_future,4,The programmer predicted the theory.,The programmer plans to predict the theory.,8.696927070617676
distilgpt2,145,certainty_to_uncertainty,0,The programmer predicted the theory.,The programmer may have predicted the theory.,14.85527229309082
distilgpt2,145,certainty_to_uncertainty,1,The programmer predicted the theory.,The programmer might have predicted the theory.,17.017671585083008
distilgpt2,145,certainty_to_uncertainty,2,The programmer predicted the theory.,It is possible that the programmer predicted the theory.,14.944454193115234
distilgpt2,145,certainty_to_uncertainty,3,The programmer predicted the theory.,There is a chance that the programmer predicted the theory.,18.41506004333496
distilgpt2,145,certainty_to_uncertainty,4,The programmer predicted the theory.,The programmer probably predicted the theory.,14.142897605895996
distilgpt2,145,active_to_passive,0,The programmer predicted the theory.,The theory was predicted by the programmer.,12.057097434997559
distilgpt2,145,active_to_passive,1,The programmer predicted the theory.,The theory had been predicted by the programmer.,14.938884735107422
distilgpt2,145,active_to_passive,2,The programmer predicted the theory.,The theory got predicted by the programmer.,16.022384643554688
distilgpt2,145,active_to_passive,3,The programmer predicted the theory.,The theory was successfully predicted by the programmer.,15.765737533569336
distilgpt2,145,active_to_passive,4,The programmer predicted the theory.,The theory was eventually predicted by the programmer.,13.895140647888184
distilgpt2,145,formalization,0,The programmer predicted the theory.,It is true that the programmer predicted the theory.,15.32807731628418
distilgpt2,145,formalization,1,The programmer predicted the theory.,The statement that the programmer predicted the theory is true.,18.20415687561035
distilgpt2,145,formalization,2,The programmer predicted the theory.,One can state that the programmer predicted the theory.,16.450759887695312
distilgpt2,145,formalization,3,The programmer predicted the theory.,It can be formally said that the programmer predicted the theory.,15.516016960144043
distilgpt2,145,formalization,4,The programmer predicted the theory.,The fact is that the programmer predicted the theory.,8.1460542678833
distilgpt2,146,negation,0,The lawyer found the client.,The lawyer did not find the client.,10.970447540283203
distilgpt2,146,negation,1,The lawyer found the client.,The lawyer never found the client.,15.506490707397461
distilgpt2,146,negation,2,The lawyer found the client.,The lawyer failed to find the client.,8.562329292297363
distilgpt2,146,negation,3,The lawyer found the client.,The lawyer was unable to find the client.,11.234050750732422
distilgpt2,146,negation,4,The lawyer found the client.,The lawyer could not find the client.,13.153512954711914
distilgpt2,146,question,0,The lawyer found the client.,Did the lawyer find the client?,10.59874153137207
distilgpt2,146,question,1,The lawyer found the client.,Was it true that the lawyer found the client?,14.54709243774414
distilgpt2,146,question,2,The lawyer found the client.,Could the lawyer have found the client?,14.943187713623047
distilgpt2,146,question,3,The lawyer found the client.,Is there evidence that the lawyer found the client?,15.832221031188965
distilgpt2,146,question,4,The lawyer found the client.,Can we confirm that the lawyer found the client?,18.599016189575195
distilgpt2,146,past_to_future,0,The lawyer found the client.,The lawyer will find the client.,9.777963638305664
distilgpt2,146,past_to_future,1,The lawyer found the client.,The lawyer is going to find the client.,8.32869815826416
distilgpt2,146,past_to_future,2,The lawyer found the client.,The lawyer is expected to find the client.,8.389693260192871
distilgpt2,146,past_to_future,3,The lawyer found the client.,The lawyer is likely to find the client.,9.629997253417969
distilgpt2,146,past_to_future,4,The lawyer found the client.,The lawyer plans to find the client.,7.27791690826416
distilgpt2,146,certainty_to_uncertainty,0,The lawyer found the client.,The lawyer may have found the client.,13.30396842956543
distilgpt2,146,certainty_to_uncertainty,1,The lawyer found the client.,The lawyer might have found the client.,16.573848724365234
distilgpt2,146,certainty_to_uncertainty,2,The lawyer found the client.,It is possible that the lawyer found the client.,18.154296875
distilgpt2,146,certainty_to_uncertainty,3,The lawyer found the client.,There is a chance that the lawyer found the client.,20.76007652282715
distilgpt2,146,certainty_to_uncertainty,4,The lawyer found the client.,The lawyer probably found the client.,15.45046615600586
distilgpt2,146,active_to_passive,0,The lawyer found the client.,The client was found by the lawyer.,14.51375675201416
distilgpt2,146,active_to_passive,1,The lawyer found the client.,The client had been found by the lawyer.,16.606830596923828
distilgpt2,146,active_to_passive,2,The lawyer found the client.,The client got found by the lawyer.,18.527551651000977
distilgpt2,146,active_to_passive,3,The lawyer found the client.,The client was successfully found by the lawyer.,21.068267822265625
distilgpt2,146,active_to_passive,4,The lawyer found the client.,The client was eventually found by the lawyer.,19.09817123413086
distilgpt2,146,formalization,0,The lawyer found the client.,It is true that the lawyer found the client.,18.009248733520508
distilgpt2,146,formalization,1,The lawyer found the client.,The statement that the lawyer found the client is true.,19.778717041015625
distilgpt2,146,formalization,2,The lawyer found the client.,One can state that the lawyer found the client.,18.85336685180664
distilgpt2,146,formalization,3,The lawyer found the client.,It can be formally said that the lawyer found the client.,19.164369583129883
distilgpt2,146,formalization,4,The lawyer found the client.,The fact is that the lawyer found the client.,9.709653854370117
distilgpt2,147,negation,0,The doctor accepted the problem.,The doctor did not accept the problem.,10.283074378967285
distilgpt2,147,negation,1,The doctor accepted the problem.,The doctor never accepted the problem.,11.140700340270996
distilgpt2,147,negation,2,The doctor accepted the problem.,The doctor failed to accept the problem.,7.494297981262207
distilgpt2,147,negation,3,The doctor accepted the problem.,The doctor was unable to accept the problem.,9.138104438781738
distilgpt2,147,negation,4,The doctor accepted the problem.,The doctor could not accept the problem.,13.805222511291504
distilgpt2,147,question,0,The doctor accepted the problem.,Did the doctor accept the problem?,6.785301208496094
distilgpt2,147,question,1,The doctor accepted the problem.,Was it true that the doctor accepted the problem?,11.611551284790039
distilgpt2,147,question,2,The doctor accepted the problem.,Could the doctor have accepted the problem?,13.280623435974121
distilgpt2,147,question,3,The doctor accepted the problem.,Is there evidence that the doctor accepted the problem?,14.170527458190918
distilgpt2,147,question,4,The doctor accepted the problem.,Can we confirm that the doctor accepted the problem?,17.088491439819336
distilgpt2,147,past_to_future,0,The doctor accepted the problem.,The doctor will accept the problem.,10.8298921585083
distilgpt2,147,past_to_future,1,The doctor accepted the problem.,The doctor is going to accept the problem.,7.821982383728027
distilgpt2,147,past_to_future,2,The doctor accepted the problem.,The doctor is expected to accept the problem.,7.477906703948975
distilgpt2,147,past_to_future,3,The doctor accepted the problem.,The doctor is likely to accept the problem.,9.98162841796875
distilgpt2,147,past_to_future,4,The doctor accepted the problem.,The doctor plans to accept the problem.,9.14454460144043
distilgpt2,147,certainty_to_uncertainty,0,The doctor accepted the problem.,The doctor may have accepted the problem.,13.219682693481445
distilgpt2,147,certainty_to_uncertainty,1,The doctor accepted the problem.,The doctor might have accepted the problem.,14.14942741394043
distilgpt2,147,certainty_to_uncertainty,2,The doctor accepted the problem.,It is possible that the doctor accepted the problem.,18.075040817260742
distilgpt2,147,certainty_to_uncertainty,3,The doctor accepted the problem.,There is a chance that the doctor accepted the problem.,19.887758255004883
distilgpt2,147,certainty_to_uncertainty,4,The doctor accepted the problem.,The doctor probably accepted the problem.,12.515230178833008
distilgpt2,147,active_to_passive,0,The doctor accepted the problem.,The problem was accepted by the doctor.,10.524110794067383
distilgpt2,147,active_to_passive,1,The doctor accepted the problem.,The problem had been accepted by the doctor.,10.783334732055664
distilgpt2,147,active_to_passive,2,The doctor accepted the problem.,The problem got accepted by the doctor.,12.434309959411621
distilgpt2,147,active_to_passive,3,The doctor accepted the problem.,The problem was successfully accepted by the doctor.,11.47941780090332
distilgpt2,147,active_to_passive,4,The doctor accepted the problem.,The problem was eventually accepted by the doctor.,9.803556442260742
distilgpt2,147,formalization,0,The doctor accepted the problem.,It is true that the doctor accepted the problem.,18.39446258544922
distilgpt2,147,formalization,1,The doctor accepted the problem.,The statement that the doctor accepted the problem is true.,18.88740348815918
distilgpt2,147,formalization,2,The doctor accepted the problem.,One can state that the doctor accepted the problem.,18.786012649536133
distilgpt2,147,formalization,3,The doctor accepted the problem.,It can be formally said that the doctor accepted the problem.,18.142969131469727
distilgpt2,147,formalization,4,The doctor accepted the problem.,The fact is that the doctor accepted the problem.,10.705061912536621
