model,base_id,syntax_family,class,source,target,delta_norm
roberta-base,173,temporal_clause,uncertainty,"After the artist improved the document, the situation changed.","After the artist may have improved the document, the situation changed.",0.9726992845535278
roberta-base,173,temporal_clause,passive,"After the artist improved the document, the situation changed.","After the document was improved by the artist, the situation changed.",0.9194522500038147
roberta-base,173,temporal_clause,formalization,"After the artist improved the document, the situation changed.","It is true that after the artist improved the document, the situation changed.",1.1184476613998413
roberta-base,173,reported_statement,negation,The report said that the artist improved the document.,The report said that the artist did not improve the document.,0.8009415864944458
roberta-base,173,reported_statement,question,The report said that the artist improved the document.,Did the report say that the artist improved the document?,1.4299465417861938
roberta-base,173,reported_statement,future,The report said that the artist improved the document.,The report said that the artist will improve the document.,0.8203081488609314
roberta-base,173,reported_statement,uncertainty,The report said that the artist improved the document.,The report said that the artist may have improved the document.,0.9154930114746094
roberta-base,173,reported_statement,passive,The report said that the artist improved the document.,The report said that the document was improved by the artist.,0.7929747104644775
roberta-base,173,reported_statement,formalization,The report said that the artist improved the document.,It is true that the report said that the artist improved the document.,1.3999358415603638
roberta-base,173,conditional,negation,"If the artist improved the document, the result mattered.","If the artist did not improve the document, the result mattered.",0.8010561466217041
roberta-base,173,conditional,question,"If the artist improved the document, the result mattered.",Did the result matter if the artist improved the document?,1.156937837600708
roberta-base,173,conditional,future,"If the artist improved the document, the result mattered.","If the artist will improve the document, the result will matter.",1.3031716346740723
roberta-base,173,conditional,uncertainty,"If the artist improved the document, the result mattered.","If the artist may have improved the document, the result mattered.",1.0125248432159424
roberta-base,173,conditional,passive,"If the artist improved the document, the result mattered.","If the document was improved by the artist, the result mattered.",0.9705517888069153
roberta-base,173,conditional,formalization,"If the artist improved the document, the result mattered.","It is true that if the artist improved the document, the result mattered.",1.2657798528671265
roberta-base,174,simple_svo,negation,The analyst examined the problem.,The analyst did not examine the problem.,1.3892805576324463
roberta-base,174,simple_svo,question,The analyst examined the problem.,Did the analyst examine the problem?,1.6237802505493164
roberta-base,174,simple_svo,future,The analyst examined the problem.,The analyst will examine the problem.,1.2406631708145142
roberta-base,174,simple_svo,uncertainty,The analyst examined the problem.,The analyst may have examined the problem.,1.7050518989562988
roberta-base,174,simple_svo,passive,The analyst examined the problem.,The problem was examined by the analyst.,1.4992142915725708
roberta-base,174,simple_svo,formalization,The analyst examined the problem.,It is true that the analyst examined the problem.,2.040323257446289
roberta-base,174,with_context,negation,The analyst examined the problem after the interview.,The analyst did not examine the problem after the interview.,0.9586793184280396
roberta-base,174,with_context,question,The analyst examined the problem after the interview.,Did the analyst examine the problem after the interview?,1.2179232835769653
roberta-base,174,with_context,future,The analyst examined the problem after the interview.,The analyst will examine the problem after the interview.,1.015816569328308
roberta-base,174,with_context,uncertainty,The analyst examined the problem after the interview.,The analyst may have examined the problem after the interview.,1.0538861751556396
roberta-base,174,with_context,passive,The analyst examined the problem after the interview.,The problem was examined by the analyst after the interview.,1.0189212560653687
roberta-base,174,with_context,formalization,The analyst examined the problem after the interview.,It is true that the analyst examined the problem after the interview.,1.500198245048523
roberta-base,174,relative_clause,negation,The person who examined the problem was the analyst.,The person who did not examine the problem was the analyst.,1.0904282331466675
roberta-base,174,relative_clause,question,The person who examined the problem was the analyst.,Was the person who examined the problem the analyst?,1.416743278503418
roberta-base,174,relative_clause,future,The person who examined the problem was the analyst.,The person who will examine the problem is the analyst.,1.569230556488037
roberta-base,174,relative_clause,uncertainty,The person who examined the problem was the analyst.,The person who may have examined the problem was the analyst.,1.0837631225585938
roberta-base,174,relative_clause,passive,The person who examined the problem was the analyst.,The person by whom the problem was examined was the analyst.,1.7847458124160767
roberta-base,174,relative_clause,formalization,The person who examined the problem was the analyst.,It is true that the person who examined the problem was the analyst.,1.3949272632598877
roberta-base,174,temporal_clause,negation,"After the analyst examined the problem, the situation changed.","After the analyst did not examine the problem, the situation changed.",0.9056732058525085
roberta-base,174,temporal_clause,question,"After the analyst examined the problem, the situation changed.",Did the situation change after the analyst examined the problem?,1.3154927492141724
roberta-base,174,temporal_clause,future,"After the analyst examined the problem, the situation changed.","After the analyst will examine the problem, the situation will change.",1.4527496099472046
roberta-base,174,temporal_clause,uncertainty,"After the analyst examined the problem, the situation changed.","After the analyst may have examined the problem, the situation changed.",0.9648996591567993
roberta-base,174,temporal_clause,passive,"After the analyst examined the problem, the situation changed.","After the problem was examined by the analyst, the situation changed.",0.8185813426971436
roberta-base,174,temporal_clause,formalization,"After the analyst examined the problem, the situation changed.","It is true that after the analyst examined the problem, the situation changed.",1.1723555326461792
roberta-base,174,reported_statement,negation,The report said that the analyst examined the problem.,The report said that the analyst did not examine the problem.,1.0755373239517212
roberta-base,174,reported_statement,question,The report said that the analyst examined the problem.,Did the report say that the analyst examined the problem?,1.5554816722869873
roberta-base,174,reported_statement,future,The report said that the analyst examined the problem.,The report said that the analyst will examine the problem.,1.0302186012268066
roberta-base,174,reported_statement,uncertainty,The report said that the analyst examined the problem.,The report said that the analyst may have examined the problem.,1.0383754968643188
roberta-base,174,reported_statement,passive,The report said that the analyst examined the problem.,The report said that the problem was examined by the analyst.,1.0572431087493896
roberta-base,174,reported_statement,formalization,The report said that the analyst examined the problem.,It is true that the report said that the analyst examined the problem.,1.4969383478164673
roberta-base,174,conditional,negation,"If the analyst examined the problem, the result mattered.","If the analyst did not examine the problem, the result mattered.",1.0405027866363525
roberta-base,174,conditional,question,"If the analyst examined the problem, the result mattered.",Did the result matter if the analyst examined the problem?,1.1519649028778076
roberta-base,174,conditional,future,"If the analyst examined the problem, the result mattered.","If the analyst will examine the problem, the result will matter.",1.3645321130752563
roberta-base,174,conditional,uncertainty,"If the analyst examined the problem, the result mattered.","If the analyst may have examined the problem, the result mattered.",1.0750514268875122
roberta-base,174,conditional,passive,"If the analyst examined the problem, the result mattered.","If the problem was examined by the analyst, the result mattered.",0.8841850161552429
roberta-base,174,conditional,formalization,"If the analyst examined the problem, the result mattered.","It is true that if the analyst examined the problem, the result mattered.",1.3336851596832275
roberta-base,175,simple_svo,negation,The manager wrote the family.,The manager did not write the family.,1.3465527296066284
roberta-base,175,simple_svo,question,The manager wrote the family.,Did the manager write the family?,1.6252319812774658
roberta-base,175,simple_svo,future,The manager wrote the family.,The manager will write the family.,1.355709433555603
roberta-base,175,simple_svo,uncertainty,The manager wrote the family.,The manager may have wrote the family.,1.5199047327041626
roberta-base,175,simple_svo,passive,The manager wrote the family.,The family was wrote by the manager.,1.5721052885055542
roberta-base,175,simple_svo,formalization,The manager wrote the family.,It is true that the manager wrote the family.,2.056917428970337
roberta-base,175,with_context,negation,The manager wrote the family during the meeting.,The manager did not write the family during the meeting.,1.0760414600372314
roberta-base,175,with_context,question,The manager wrote the family during the meeting.,Did the manager write the family during the meeting?,1.4100852012634277
roberta-base,175,with_context,future,The manager wrote the family during the meeting.,The manager will write the family during the meeting.,1.236197590827942
roberta-base,175,with_context,uncertainty,The manager wrote the family during the meeting.,The manager may have wrote the family during the meeting.,1.132232427597046
roberta-base,175,with_context,passive,The manager wrote the family during the meeting.,The family was wrote by the manager during the meeting.,1.110167384147644
roberta-base,175,with_context,formalization,The manager wrote the family during the meeting.,It is true that the manager wrote the family during the meeting.,1.418209195137024
roberta-base,175,relative_clause,negation,The person who wrote the family was the manager.,The person who did not write the family was the manager.,1.1109174489974976
roberta-base,175,relative_clause,question,The person who wrote the family was the manager.,Was the person who wrote the family the manager?,1.3187036514282227
roberta-base,175,relative_clause,future,The person who wrote the family was the manager.,The person who will write the family is the manager.,1.4504190683364868
roberta-base,175,relative_clause,uncertainty,The person who wrote the family was the manager.,The person who may have wrote the family was the manager.,1.142482042312622
roberta-base,175,relative_clause,passive,The person who wrote the family was the manager.,The person by whom the family was wrote was the manager.,1.8999882936477661
roberta-base,175,relative_clause,formalization,The person who wrote the family was the manager.,It is true that the person who wrote the family was the manager.,1.3520270586013794
roberta-base,175,temporal_clause,negation,"After the manager wrote the family, the situation changed.","After the manager did not write the family, the situation changed.",0.8133417963981628
roberta-base,175,temporal_clause,question,"After the manager wrote the family, the situation changed.",Did the situation change after the manager wrote the family?,1.1589198112487793
roberta-base,175,temporal_clause,future,"After the manager wrote the family, the situation changed.","After the manager will write the family, the situation will change.",1.484626054763794
roberta-base,175,temporal_clause,uncertainty,"After the manager wrote the family, the situation changed.","After the manager may have wrote the family, the situation changed.",1.0160359144210815
roberta-base,175,temporal_clause,passive,"After the manager wrote the family, the situation changed.","After the family was wrote by the manager, the situation changed.",0.9012987613677979
roberta-base,175,temporal_clause,formalization,"After the manager wrote the family, the situation changed.","It is true that after the manager wrote the family, the situation changed.",1.106063961982727
roberta-base,175,reported_statement,negation,The report said that the manager wrote the family.,The report said that the manager did not write the family.,0.8393130302429199
roberta-base,175,reported_statement,question,The report said that the manager wrote the family.,Did the report say that the manager wrote the family?,1.3211127519607544
roberta-base,175,reported_statement,future,The report said that the manager wrote the family.,The report said that the manager will write the family.,0.9122593402862549
roberta-base,175,reported_statement,uncertainty,The report said that the manager wrote the family.,The report said that the manager may have wrote the family.,0.9641088843345642
roberta-base,175,reported_statement,passive,The report said that the manager wrote the family.,The report said that the family was wrote by the manager.,0.9966080188751221
roberta-base,175,reported_statement,formalization,The report said that the manager wrote the family.,It is true that the report said that the manager wrote the family.,1.2947481870651245
roberta-base,175,conditional,negation,"If the manager wrote the family, the result mattered.","If the manager did not write the family, the result mattered.",0.8465744256973267
roberta-base,175,conditional,question,"If the manager wrote the family, the result mattered.",Did the result matter if the manager wrote the family?,1.2118279933929443
roberta-base,175,conditional,future,"If the manager wrote the family, the result mattered.","If the manager will write the family, the result will matter.",1.4287084341049194
roberta-base,175,conditional,uncertainty,"If the manager wrote the family, the result mattered.","If the manager may have wrote the family, the result mattered.",1.1707279682159424
roberta-base,175,conditional,passive,"If the manager wrote the family, the result mattered.","If the family was wrote by the manager, the result mattered.",1.1861790418624878
roberta-base,175,conditional,formalization,"If the manager wrote the family, the result mattered.","It is true that if the manager wrote the family, the result mattered.",1.284182071685791
roberta-base,176,simple_svo,negation,The farmer measured the decision.,The farmer did not measure the decision.,1.4901483058929443
roberta-base,176,simple_svo,question,The farmer measured the decision.,Did the farmer measure the decision?,1.8118432760238647
roberta-base,176,simple_svo,future,The farmer measured the decision.,The farmer will measure the decision.,1.465152621269226
roberta-base,176,simple_svo,uncertainty,The farmer measured the decision.,The farmer may have measured the decision.,1.4780045747756958
roberta-base,176,simple_svo,passive,The farmer measured the decision.,The decision was measured by the farmer.,1.8922946453094482
roberta-base,176,simple_svo,formalization,The farmer measured the decision.,It is true that the farmer measured the decision.,2.2628705501556396
roberta-base,176,with_context,negation,The farmer measured the decision during the meeting.,The farmer did not measure the decision during the meeting.,1.1846764087677002
roberta-base,176,with_context,question,The farmer measured the decision during the meeting.,Did the farmer measure the decision during the meeting?,1.3393515348434448
roberta-base,176,with_context,future,The farmer measured the decision during the meeting.,The farmer will measure the decision during the meeting.,1.2126909494400024
roberta-base,176,with_context,uncertainty,The farmer measured the decision during the meeting.,The farmer may have measured the decision during the meeting.,1.2333611249923706
roberta-base,176,with_context,passive,The farmer measured the decision during the meeting.,The decision was measured by the farmer during the meeting.,1.050337553024292
roberta-base,176,with_context,formalization,The farmer measured the decision during the meeting.,It is true that the farmer measured the decision during the meeting.,1.4956638813018799
roberta-base,176,relative_clause,negation,The person who measured the decision was the farmer.,The person who did not measure the decision was the farmer.,0.9746040105819702
roberta-base,176,relative_clause,question,The person who measured the decision was the farmer.,Was the person who measured the decision the farmer?,1.2588099241256714
roberta-base,176,relative_clause,future,The person who measured the decision was the farmer.,The person who will measure the decision is the farmer.,1.4034663438796997
roberta-base,176,relative_clause,uncertainty,The person who measured the decision was the farmer.,The person who may have measured the decision was the farmer.,1.2428123950958252
roberta-base,176,relative_clause,passive,The person who measured the decision was the farmer.,The person by whom the decision was measured was the farmer.,1.7115552425384521
roberta-base,176,relative_clause,formalization,The person who measured the decision was the farmer.,It is true that the person who measured the decision was the farmer.,1.394517183303833
roberta-base,176,temporal_clause,negation,"After the farmer measured the decision, the situation changed.","After the farmer did not measure the decision, the situation changed.",0.9237915873527527
roberta-base,176,temporal_clause,question,"After the farmer measured the decision, the situation changed.",Did the situation change after the farmer measured the decision?,1.2783092260360718
roberta-base,176,temporal_clause,future,"After the farmer measured the decision, the situation changed.","After the farmer will measure the decision, the situation will change.",1.5888468027114868
roberta-base,176,temporal_clause,uncertainty,"After the farmer measured the decision, the situation changed.","After the farmer may have measured the decision, the situation changed.",1.0352354049682617
roberta-base,176,temporal_clause,passive,"After the farmer measured the decision, the situation changed.","After the decision was measured by the farmer, the situation changed.",0.8298318982124329
roberta-base,176,temporal_clause,formalization,"After the farmer measured the decision, the situation changed.","It is true that after the farmer measured the decision, the situation changed.",1.1881427764892578
roberta-base,176,reported_statement,negation,The report said that the farmer measured the decision.,The report said that the farmer did not measure the decision.,1.0497231483459473
roberta-base,176,reported_statement,question,The report said that the farmer measured the decision.,Did the report say that the farmer measured the decision?,1.2062276601791382
roberta-base,176,reported_statement,future,The report said that the farmer measured the decision.,The report said that the farmer will measure the decision.,1.2041957378387451
roberta-base,176,reported_statement,uncertainty,The report said that the farmer measured the decision.,The report said that the farmer may have measured the decision.,0.9559729695320129
roberta-base,176,reported_statement,passive,The report said that the farmer measured the decision.,The report said that the decision was measured by the farmer.,1.159050703048706
roberta-base,176,reported_statement,formalization,The report said that the farmer measured the decision.,It is true that the report said that the farmer measured the decision.,1.426642894744873
roberta-base,176,conditional,negation,"If the farmer measured the decision, the result mattered.","If the farmer did not measure the decision, the result mattered.",1.0347884893417358
roberta-base,176,conditional,question,"If the farmer measured the decision, the result mattered.",Did the result matter if the farmer measured the decision?,1.1553367376327515
roberta-base,176,conditional,future,"If the farmer measured the decision, the result mattered.","If the farmer will measure the decision, the result will matter.",1.4233360290527344
roberta-base,176,conditional,uncertainty,"If the farmer measured the decision, the result mattered.","If the farmer may have measured the decision, the result mattered.",0.9873550534248352
roberta-base,176,conditional,passive,"If the farmer measured the decision, the result mattered.","If the decision was measured by the farmer, the result mattered.",1.077435851097107
roberta-base,176,conditional,formalization,"If the farmer measured the decision, the result mattered.","It is true that if the farmer measured the decision, the result mattered.",1.3292511701583862
roberta-base,177,simple_svo,negation,The researcher improved the patient.,The researcher did not improve the patient.,1.5732437372207642
roberta-base,177,simple_svo,question,The researcher improved the patient.,Did the researcher improve the patient?,1.7820595502853394
roberta-base,177,simple_svo,future,The researcher improved the patient.,The researcher will improve the patient.,1.425530195236206
roberta-base,177,simple_svo,uncertainty,The researcher improved the patient.,The researcher may have improved the patient.,1.7122159004211426
roberta-base,177,simple_svo,passive,The researcher improved the patient.,The patient was improved by the researcher.,1.661454439163208
roberta-base,177,simple_svo,formalization,The researcher improved the patient.,It is true that the researcher improved the patient.,2.289104461669922
roberta-base,177,with_context,negation,The researcher improved the patient in the laboratory.,The researcher did not improve the patient in the laboratory.,1.1489355564117432
roberta-base,177,with_context,question,The researcher improved the patient in the laboratory.,Did the researcher improve the patient in the laboratory?,1.4888787269592285
roberta-base,177,with_context,future,The researcher improved the patient in the laboratory.,The researcher will improve the patient in the laboratory.,1.2780200242996216
roberta-base,177,with_context,uncertainty,The researcher improved the patient in the laboratory.,The researcher may have improved the patient in the laboratory.,1.2655832767486572
roberta-base,177,with_context,passive,The researcher improved the patient in the laboratory.,The patient was improved by the researcher in the laboratory.,1.1737128496170044
roberta-base,177,with_context,formalization,The researcher improved the patient in the laboratory.,It is true that the researcher improved the patient in the laboratory.,1.7842379808425903
roberta-base,177,relative_clause,negation,The person who improved the patient was the researcher.,The person who did not improve the patient was the researcher.,0.8711581826210022
roberta-base,177,relative_clause,question,The person who improved the patient was the researcher.,Was the person who improved the patient the researcher?,1.333564043045044
roberta-base,177,relative_clause,future,The person who improved the patient was the researcher.,The person who will improve the patient is the researcher.,1.562146544456482
roberta-base,177,relative_clause,uncertainty,The person who improved the patient was the researcher.,The person who may have improved the patient was the researcher.,1.1126627922058105
roberta-base,177,relative_clause,passive,The person who improved the patient was the researcher.,The person by whom the patient was improved was the researcher.,1.523095726966858
roberta-base,177,relative_clause,formalization,The person who improved the patient was the researcher.,It is true that the person who improved the patient was the researcher.,1.4442873001098633
roberta-base,177,temporal_clause,negation,"After the researcher improved the patient, the situation changed.","After the researcher did not improve the patient, the situation changed.",0.8995071649551392
roberta-base,177,temporal_clause,question,"After the researcher improved the patient, the situation changed.",Did the situation change after the researcher improved the patient?,1.40147066116333
roberta-base,177,temporal_clause,future,"After the researcher improved the patient, the situation changed.","After the researcher will improve the patient, the situation will change.",1.4955337047576904
roberta-base,177,temporal_clause,uncertainty,"After the researcher improved the patient, the situation changed.","After the researcher may have improved the patient, the situation changed.",1.0320520401000977
roberta-base,177,temporal_clause,passive,"After the researcher improved the patient, the situation changed.","After the patient was improved by the researcher, the situation changed.",0.8015782833099365
roberta-base,177,temporal_clause,formalization,"After the researcher improved the patient, the situation changed.","It is true that after the researcher improved the patient, the situation changed.",1.1557166576385498
roberta-base,177,reported_statement,negation,The report said that the researcher improved the patient.,The report said that the researcher did not improve the patient.,0.9974172711372375
roberta-base,177,reported_statement,question,The report said that the researcher improved the patient.,Did the report say that the researcher improved the patient?,1.3730950355529785
roberta-base,177,reported_statement,future,The report said that the researcher improved the patient.,The report said that the researcher will improve the patient.,1.001695156097412
roberta-base,177,reported_statement,uncertainty,The report said that the researcher improved the patient.,The report said that the researcher may have improved the patient.,1.0108338594436646
roberta-base,177,reported_statement,passive,The report said that the researcher improved the patient.,The report said that the patient was improved by the researcher.,0.8933401703834534
roberta-base,177,reported_statement,formalization,The report said that the researcher improved the patient.,It is true that the report said that the researcher improved the patient.,1.4662284851074219
roberta-base,177,conditional,negation,"If the researcher improved the patient, the result mattered.","If the researcher did not improve the patient, the result mattered.",0.8952210545539856
roberta-base,177,conditional,question,"If the researcher improved the patient, the result mattered.",Did the result matter if the researcher improved the patient?,1.2617555856704712
roberta-base,177,conditional,future,"If the researcher improved the patient, the result mattered.","If the researcher will improve the patient, the result will matter.",1.414857268333435
roberta-base,177,conditional,uncertainty,"If the researcher improved the patient, the result mattered.","If the researcher may have improved the patient, the result mattered.",0.9560532569885254
roberta-base,177,conditional,passive,"If the researcher improved the patient, the result mattered.","If the patient was improved by the researcher, the result mattered.",0.9435883164405823
roberta-base,177,conditional,formalization,"If the researcher improved the patient, the result mattered.","It is true that if the researcher improved the patient, the result mattered.",1.2433768510818481
roberta-base,178,simple_svo,negation,The pilot discovered the family.,The pilot did not discover the family.,1.4250465631484985
roberta-base,178,simple_svo,question,The pilot discovered the family.,Did the pilot discover the family?,1.7003194093704224
roberta-base,178,simple_svo,future,The pilot discovered the family.,The pilot will discover the family.,1.1769723892211914
roberta-base,178,simple_svo,uncertainty,The pilot discovered the family.,The pilot may have discovered the family.,1.4319665431976318
roberta-base,178,simple_svo,passive,The pilot discovered the family.,The family was discovered by the pilot.,1.5676052570343018
roberta-base,178,simple_svo,formalization,The pilot discovered the family.,It is true that the pilot discovered the family.,2.073007583618164
roberta-base,178,with_context,negation,The pilot discovered the family before the presentation.,The pilot did not discover the family before the presentation.,1.0580350160598755
roberta-base,178,with_context,question,The pilot discovered the family before the presentation.,Did the pilot discover the family before the presentation?,1.437512755393982
roberta-base,178,with_context,future,The pilot discovered the family before the presentation.,The pilot will discover the family before the presentation.,1.0480988025665283
roberta-base,178,with_context,uncertainty,The pilot discovered the family before the presentation.,The pilot may have discovered the family before the presentation.,1.1758822202682495
roberta-base,178,with_context,passive,The pilot discovered the family before the presentation.,The family was discovered by the pilot before the presentation.,1.2240937948226929
roberta-base,178,with_context,formalization,The pilot discovered the family before the presentation.,It is true that the pilot discovered the family before the presentation.,1.5211817026138306
roberta-base,178,relative_clause,negation,The person who discovered the family was the pilot.,The person who did not discover the family was the pilot.,1.1247037649154663
roberta-base,178,relative_clause,question,The person who discovered the family was the pilot.,Was the person who discovered the family the pilot?,1.4420400857925415
roberta-base,178,relative_clause,future,The person who discovered the family was the pilot.,The person who will discover the family is the pilot.,1.4745668172836304
roberta-base,178,relative_clause,uncertainty,The person who discovered the family was the pilot.,The person who may have discovered the family was the pilot.,1.0496118068695068
roberta-base,178,relative_clause,passive,The person who discovered the family was the pilot.,The person by whom the family was discovered was the pilot.,1.5975981950759888
roberta-base,178,relative_clause,formalization,The person who discovered the family was the pilot.,It is true that the person who discovered the family was the pilot.,1.3505735397338867
roberta-base,178,temporal_clause,negation,"After the pilot discovered the family, the situation changed.","After the pilot did not discover the family, the situation changed.",0.9105897545814514
roberta-base,178,temporal_clause,question,"After the pilot discovered the family, the situation changed.",Did the situation change after the pilot discovered the family?,1.3251241445541382
roberta-base,178,temporal_clause,future,"After the pilot discovered the family, the situation changed.","After the pilot will discover the family, the situation will change.",1.4030152559280396
roberta-base,178,temporal_clause,uncertainty,"After the pilot discovered the family, the situation changed.","After the pilot may have discovered the family, the situation changed.",1.0578420162200928
roberta-base,178,temporal_clause,passive,"After the pilot discovered the family, the situation changed.","After the family was discovered by the pilot, the situation changed.",0.7860998511314392
roberta-base,178,temporal_clause,formalization,"After the pilot discovered the family, the situation changed.","It is true that after the pilot discovered the family, the situation changed.",1.0783425569534302
roberta-base,178,reported_statement,negation,The report said that the pilot discovered the family.,The report said that the pilot did not discover the family.,0.9133360981941223
roberta-base,178,reported_statement,question,The report said that the pilot discovered the family.,Did the report say that the pilot discovered the family?,1.292470097541809
roberta-base,178,reported_statement,future,The report said that the pilot discovered the family.,The report said that the pilot will discover the family.,1.024630069732666
roberta-base,178,reported_statement,uncertainty,The report said that the pilot discovered the family.,The report said that the pilot may have discovered the family.,0.909284234046936
roberta-base,178,reported_statement,passive,The report said that the pilot discovered the family.,The report said that the family was discovered by the pilot.,0.8557109832763672
roberta-base,178,reported_statement,formalization,The report said that the pilot discovered the family.,It is true that the report said that the pilot discovered the family.,1.3960728645324707
roberta-base,178,conditional,negation,"If the pilot discovered the family, the result mattered.","If the pilot did not discover the family, the result mattered.",0.9216991066932678
roberta-base,178,conditional,question,"If the pilot discovered the family, the result mattered.",Did the result matter if the pilot discovered the family?,1.1638731956481934
roberta-base,178,conditional,future,"If the pilot discovered the family, the result mattered.","If the pilot will discover the family, the result will matter.",1.3053042888641357
roberta-base,178,conditional,uncertainty,"If the pilot discovered the family, the result mattered.","If the pilot may have discovered the family, the result mattered.",0.9029132127761841
roberta-base,178,conditional,passive,"If the pilot discovered the family, the result mattered.","If the family was discovered by the pilot, the result mattered.",0.8216787576675415
roberta-base,178,conditional,formalization,"If the pilot discovered the family, the result mattered.","It is true that if the pilot discovered the family, the result mattered.",1.20632803440094
roberta-base,179,simple_svo,negation,The doctor found the rule.,The doctor did not find the rule.,1.3744295835494995
roberta-base,179,simple_svo,question,The doctor found the rule.,Did the doctor find the rule?,1.5860190391540527
roberta-base,179,simple_svo,future,The doctor found the rule.,The doctor will find the rule.,1.339682936668396
roberta-base,179,simple_svo,uncertainty,The doctor found the rule.,The doctor may have found the rule.,1.397457242012024
roberta-base,179,simple_svo,passive,The doctor found the rule.,The rule was found by the doctor.,1.823623538017273
roberta-base,179,simple_svo,formalization,The doctor found the rule.,It is true that the doctor found the rule.,2.126357078552246
roberta-base,179,with_context,negation,The doctor found the rule after the discussion.,The doctor did not find the rule after the discussion.,0.9021595120429993
roberta-base,179,with_context,question,The doctor found the rule after the discussion.,Did the doctor find the rule after the discussion?,1.2119925022125244
roberta-base,179,with_context,future,The doctor found the rule after the discussion.,The doctor will find the rule after the discussion.,1.200911045074463
roberta-base,179,with_context,uncertainty,The doctor found the rule after the discussion.,The doctor may have found the rule after the discussion.,1.0701031684875488
roberta-base,179,with_context,passive,The doctor found the rule after the discussion.,The rule was found by the doctor after the discussion.,1.218266248703003
roberta-base,179,with_context,formalization,The doctor found the rule after the discussion.,It is true that the doctor found the rule after the discussion.,1.4288537502288818
roberta-base,179,relative_clause,negation,The person who found the rule was the doctor.,The person who did not find the rule was the doctor.,1.0751523971557617
roberta-base,179,relative_clause,question,The person who found the rule was the doctor.,Was the person who found the rule the doctor?,1.5052167177200317
roberta-base,179,relative_clause,future,The person who found the rule was the doctor.,The person who will find the rule is the doctor.,1.499991536140442
roberta-base,179,relative_clause,uncertainty,The person who found the rule was the doctor.,The person who may have found the rule was the doctor.,1.116403579711914
roberta-base,179,relative_clause,passive,The person who found the rule was the doctor.,The person by whom the rule was found was the doctor.,1.9743068218231201
roberta-base,179,relative_clause,formalization,The person who found the rule was the doctor.,It is true that the person who found the rule was the doctor.,1.5076382160186768
roberta-base,179,temporal_clause,negation,"After the doctor found the rule, the situation changed.","After the doctor did not find the rule, the situation changed.",0.8508709669113159
roberta-base,179,temporal_clause,question,"After the doctor found the rule, the situation changed.",Did the situation change after the doctor found the rule?,1.2968904972076416
roberta-base,179,temporal_clause,future,"After the doctor found the rule, the situation changed.","After the doctor will find the rule, the situation will change.",1.4004876613616943
roberta-base,179,temporal_clause,uncertainty,"After the doctor found the rule, the situation changed.","After the doctor may have found the rule, the situation changed.",1.0318471193313599
roberta-base,179,temporal_clause,passive,"After the doctor found the rule, the situation changed.","After the rule was found by the doctor, the situation changed.",0.9291390180587769
roberta-base,179,temporal_clause,formalization,"After the doctor found the rule, the situation changed.","It is true that after the doctor found the rule, the situation changed.",1.1323262453079224
roberta-base,179,reported_statement,negation,The report said that the doctor found the rule.,The report said that the doctor did not find the rule.,0.9448029398918152
roberta-base,179,reported_statement,question,The report said that the doctor found the rule.,Did the report say that the doctor found the rule?,1.180915355682373
roberta-base,179,reported_statement,future,The report said that the doctor found the rule.,The report said that the doctor will find the rule.,1.0605309009552002
roberta-base,179,reported_statement,uncertainty,The report said that the doctor found the rule.,The report said that the doctor may have found the rule.,0.9739885330200195
roberta-base,179,reported_statement,passive,The report said that the doctor found the rule.,The report said that the rule was found by the doctor.,1.0435091257095337
roberta-base,179,reported_statement,formalization,The report said that the doctor found the rule.,It is true that the report said that the doctor found the rule.,1.4200465679168701
roberta-base,179,conditional,negation,"If the doctor found the rule, the result mattered.","If the doctor did not find the rule, the result mattered.",0.9340152740478516
roberta-base,179,conditional,question,"If the doctor found the rule, the result mattered.",Did the result matter if the doctor found the rule?,1.1957660913467407
roberta-base,179,conditional,future,"If the doctor found the rule, the result mattered.","If the doctor will find the rule, the result will matter.",1.3162145614624023
roberta-base,179,conditional,uncertainty,"If the doctor found the rule, the result mattered.","If the doctor may have found the rule, the result mattered.",1.0697729587554932
roberta-base,179,conditional,passive,"If the doctor found the rule, the result mattered.","If the rule was found by the doctor, the result mattered.",0.9404544830322266
roberta-base,179,conditional,formalization,"If the doctor found the rule, the result mattered.","It is true that if the doctor found the rule, the result mattered.",1.3738430738449097
roberta-base,180,simple_svo,negation,The scientist explained the data.,The scientist did not explain the data.,1.3939484357833862
roberta-base,180,simple_svo,question,The scientist explained the data.,Did the scientist explain the data?,1.659189224243164
roberta-base,180,simple_svo,future,The scientist explained the data.,The scientist will explain the data.,1.3303980827331543
roberta-base,180,simple_svo,uncertainty,The scientist explained the data.,The scientist may have explained the data.,1.5937278270721436
roberta-base,180,simple_svo,passive,The scientist explained the data.,The data was explained by the scientist.,1.272123098373413
roberta-base,180,simple_svo,formalization,The scientist explained the data.,It is true that the scientist explained the data.,2.0402867794036865
roberta-base,180,with_context,negation,The scientist explained the data before the presentation.,The scientist did not explain the data before the presentation.,1.128093957901001
roberta-base,180,with_context,question,The scientist explained the data before the presentation.,Did the scientist explain the data before the presentation?,1.4173129796981812
roberta-base,180,with_context,future,The scientist explained the data before the presentation.,The scientist will explain the data before the presentation.,1.134966254234314
roberta-base,180,with_context,uncertainty,The scientist explained the data before the presentation.,The scientist may have explained the data before the presentation.,1.2964593172073364
