model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,150,conditional,passive,"If the artist improved the document, the result mattered.","If the document was improved by the artist, the result mattered.",0.857562243938446
distilroberta-base,150,conditional,formalization,"If the artist improved the document, the result mattered.","It is true that if the artist improved the document, the result mattered.",1.191506266593933
distilroberta-base,151,simple_svo,negation,The journalist approved the problem.,The journalist did not approve the problem.,1.4424432516098022
distilroberta-base,151,simple_svo,question,The journalist approved the problem.,Did the journalist approve the problem?,1.586262583732605
distilroberta-base,151,simple_svo,future,The journalist approved the problem.,The journalist will approve the problem.,1.0070663690567017
distilroberta-base,151,simple_svo,uncertainty,The journalist approved the problem.,The journalist may have approved the problem.,1.3461146354675293
distilroberta-base,151,simple_svo,passive,The journalist approved the problem.,The problem was approved by the journalist.,1.5613453388214111
distilroberta-base,151,simple_svo,formalization,The journalist approved the problem.,It is true that the journalist approved the problem.,1.9235467910766602
distilroberta-base,151,with_context,negation,The journalist approved the problem at the school.,The journalist did not approve the problem at the school.,1.039220929145813
distilroberta-base,151,with_context,question,The journalist approved the problem at the school.,Did the journalist approve the problem at the school?,1.1825515031814575
distilroberta-base,151,with_context,future,The journalist approved the problem at the school.,The journalist will approve the problem at the school.,0.8330938220024109
distilroberta-base,151,with_context,uncertainty,The journalist approved the problem at the school.,The journalist may have approved the problem at the school.,1.0323253870010376
distilroberta-base,151,with_context,passive,The journalist approved the problem at the school.,The problem was approved by the journalist at the school.,1.3245614767074585
distilroberta-base,151,with_context,formalization,The journalist approved the problem at the school.,It is true that the journalist approved the problem at the school.,1.3877849578857422
distilroberta-base,151,relative_clause,negation,The person who approved the problem was the journalist.,The person who did not approve the problem was the journalist.,1.0529536008834839
distilroberta-base,151,relative_clause,question,The person who approved the problem was the journalist.,Was the person who approved the problem the journalist?,1.2698757648468018
distilroberta-base,151,relative_clause,future,The person who approved the problem was the journalist.,The person who will approve the problem is the journalist.,1.3700042963027954
distilroberta-base,151,relative_clause,uncertainty,The person who approved the problem was the journalist.,The person who may have approved the problem was the journalist.,0.9741287231445312
distilroberta-base,151,relative_clause,passive,The person who approved the problem was the journalist.,The person by whom the problem was approved was the journalist.,1.1914266347885132
distilroberta-base,151,relative_clause,formalization,The person who approved the problem was the journalist.,It is true that the person who approved the problem was the journalist.,1.2479093074798584
distilroberta-base,151,temporal_clause,negation,"After the journalist approved the problem, the situation changed.","After the journalist did not approve the problem, the situation changed.",0.8019469976425171
distilroberta-base,151,temporal_clause,question,"After the journalist approved the problem, the situation changed.",Did the situation change after the journalist approved the problem?,1.1313947439193726
distilroberta-base,151,temporal_clause,future,"After the journalist approved the problem, the situation changed.","After the journalist will approve the problem, the situation will change.",1.2822200059890747
distilroberta-base,151,temporal_clause,uncertainty,"After the journalist approved the problem, the situation changed.","After the journalist may have approved the problem, the situation changed.",0.8349184393882751
distilroberta-base,151,temporal_clause,passive,"After the journalist approved the problem, the situation changed.","After the problem was approved by the journalist, the situation changed.",0.9083191752433777
distilroberta-base,151,temporal_clause,formalization,"After the journalist approved the problem, the situation changed.","It is true that after the journalist approved the problem, the situation changed.",1.219421148300171
distilroberta-base,151,reported_statement,negation,The report said that the journalist approved the problem.,The report said that the journalist did not approve the problem.,0.9008830189704895
distilroberta-base,151,reported_statement,question,The report said that the journalist approved the problem.,Did the report say that the journalist approved the problem?,1.2475812435150146
distilroberta-base,151,reported_statement,future,The report said that the journalist approved the problem.,The report said that the journalist will approve the problem.,0.8286344408988953
distilroberta-base,151,reported_statement,uncertainty,The report said that the journalist approved the problem.,The report said that the journalist may have approved the problem.,0.8563475012779236
distilroberta-base,151,reported_statement,passive,The report said that the journalist approved the problem.,The report said that the problem was approved by the journalist.,0.9511070251464844
distilroberta-base,151,reported_statement,formalization,The report said that the journalist approved the problem.,It is true that the report said that the journalist approved the problem.,1.2453609704971313
distilroberta-base,151,conditional,negation,"If the journalist approved the problem, the result mattered.","If the journalist did not approve the problem, the result mattered.",0.842690110206604
distilroberta-base,151,conditional,question,"If the journalist approved the problem, the result mattered.",Did the result matter if the journalist approved the problem?,1.0642703771591187
distilroberta-base,151,conditional,future,"If the journalist approved the problem, the result mattered.","If the journalist will approve the problem, the result will matter.",1.2340087890625
distilroberta-base,151,conditional,uncertainty,"If the journalist approved the problem, the result mattered.","If the journalist may have approved the problem, the result mattered.",0.852482795715332
distilroberta-base,151,conditional,passive,"If the journalist approved the problem, the result mattered.","If the problem was approved by the journalist, the result mattered.",0.8600786328315735
distilroberta-base,151,conditional,formalization,"If the journalist approved the problem, the result mattered.","It is true that if the journalist approved the problem, the result mattered.",1.18027663230896
distilroberta-base,152,simple_svo,negation,The analyst studied the garden.,The analyst did not study the garden.,1.3774545192718506
distilroberta-base,152,simple_svo,question,The analyst studied the garden.,Did the analyst study the garden?,1.6930323839187622
distilroberta-base,152,simple_svo,future,The analyst studied the garden.,The analyst will study the garden.,1.0189834833145142
distilroberta-base,152,simple_svo,uncertainty,The analyst studied the garden.,The analyst may have studied the garden.,1.4110891819000244
distilroberta-base,152,simple_svo,passive,The analyst studied the garden.,The garden was studied by the analyst.,1.3875173330307007
distilroberta-base,152,simple_svo,formalization,The analyst studied the garden.,It is true that the analyst studied the garden.,1.96517014503479
distilroberta-base,152,with_context,negation,The analyst studied the garden after the interview.,The analyst did not study the garden after the interview.,0.9890255928039551
distilroberta-base,152,with_context,question,The analyst studied the garden after the interview.,Did the analyst study the garden after the interview?,1.2655130624771118
distilroberta-base,152,with_context,future,The analyst studied the garden after the interview.,The analyst will study the garden after the interview.,0.8836866021156311
distilroberta-base,152,with_context,uncertainty,The analyst studied the garden after the interview.,The analyst may have studied the garden after the interview.,0.9624595642089844
distilroberta-base,152,with_context,passive,The analyst studied the garden after the interview.,The garden was studied by the analyst after the interview.,0.9075098037719727
distilroberta-base,152,with_context,formalization,The analyst studied the garden after the interview.,It is true that the analyst studied the garden after the interview.,1.3697729110717773
distilroberta-base,152,relative_clause,negation,The person who studied the garden was the analyst.,The person who did not study the garden was the analyst.,0.9951680898666382
distilroberta-base,152,relative_clause,question,The person who studied the garden was the analyst.,Was the person who studied the garden the analyst?,1.3691740036010742
distilroberta-base,152,relative_clause,future,The person who studied the garden was the analyst.,The person who will study the garden is the analyst.,1.2552337646484375
distilroberta-base,152,relative_clause,uncertainty,The person who studied the garden was the analyst.,The person who may have studied the garden was the analyst.,1.0503168106079102
distilroberta-base,152,relative_clause,passive,The person who studied the garden was the analyst.,The person by whom the garden was studied was the analyst.,1.4276655912399292
distilroberta-base,152,relative_clause,formalization,The person who studied the garden was the analyst.,It is true that the person who studied the garden was the analyst.,1.4381235837936401
distilroberta-base,152,temporal_clause,negation,"After the analyst studied the garden, the situation changed.","After the analyst did not study the garden, the situation changed.",0.8135330677032471
distilroberta-base,152,temporal_clause,question,"After the analyst studied the garden, the situation changed.",Did the situation change after the analyst studied the garden?,1.1955175399780273
distilroberta-base,152,temporal_clause,future,"After the analyst studied the garden, the situation changed.","After the analyst will study the garden, the situation will change.",1.2860444784164429
distilroberta-base,152,temporal_clause,uncertainty,"After the analyst studied the garden, the situation changed.","After the analyst may have studied the garden, the situation changed.",0.9148741960525513
distilroberta-base,152,temporal_clause,passive,"After the analyst studied the garden, the situation changed.","After the garden was studied by the analyst, the situation changed.",0.7692115306854248
distilroberta-base,152,temporal_clause,formalization,"After the analyst studied the garden, the situation changed.","It is true that after the analyst studied the garden, the situation changed.",1.2241822481155396
distilroberta-base,152,reported_statement,negation,The report said that the analyst studied the garden.,The report said that the analyst did not study the garden.,0.9295639395713806
distilroberta-base,152,reported_statement,question,The report said that the analyst studied the garden.,Did the report say that the analyst studied the garden?,1.3609250783920288
distilroberta-base,152,reported_statement,future,The report said that the analyst studied the garden.,The report said that the analyst will study the garden.,0.826992392539978
distilroberta-base,152,reported_statement,uncertainty,The report said that the analyst studied the garden.,The report said that the analyst may have studied the garden.,0.9146708250045776
distilroberta-base,152,reported_statement,passive,The report said that the analyst studied the garden.,The report said that the garden was studied by the analyst.,0.875889778137207
distilroberta-base,152,reported_statement,formalization,The report said that the analyst studied the garden.,It is true that the report said that the analyst studied the garden.,1.2924351692199707
distilroberta-base,152,conditional,negation,"If the analyst studied the garden, the result mattered.","If the analyst did not study the garden, the result mattered.",0.8617124557495117
distilroberta-base,152,conditional,question,"If the analyst studied the garden, the result mattered.",Did the result matter if the analyst studied the garden?,1.0676857233047485
distilroberta-base,152,conditional,future,"If the analyst studied the garden, the result mattered.","If the analyst will study the garden, the result will matter.",1.2159509658813477
distilroberta-base,152,conditional,uncertainty,"If the analyst studied the garden, the result mattered.","If the analyst may have studied the garden, the result mattered.",0.9527738094329834
distilroberta-base,152,conditional,passive,"If the analyst studied the garden, the result mattered.","If the garden was studied by the analyst, the result mattered.",0.8587899804115295
distilroberta-base,152,conditional,formalization,"If the analyst studied the garden, the result mattered.","It is true that if the analyst studied the garden, the result mattered.",1.2338659763336182
distilroberta-base,153,simple_svo,negation,The analyst designed the event.,The analyst did not design the event.,1.4136767387390137
distilroberta-base,153,simple_svo,question,The analyst designed the event.,Did the analyst design the event?,1.652663230895996
distilroberta-base,153,simple_svo,future,The analyst designed the event.,The analyst will design the event.,1.0659589767456055
distilroberta-base,153,simple_svo,uncertainty,The analyst designed the event.,The analyst may have designed the event.,1.4886375665664673
distilroberta-base,153,simple_svo,passive,The analyst designed the event.,The event was designed by the analyst.,1.4539198875427246
distilroberta-base,153,simple_svo,formalization,The analyst designed the event.,It is true that the analyst designed the event.,2.0204031467437744
distilroberta-base,153,with_context,negation,The analyst designed the event after the interview.,The analyst did not design the event after the interview.,1.0222986936569214
distilroberta-base,153,with_context,question,The analyst designed the event after the interview.,Did the analyst design the event after the interview?,1.247186303138733
distilroberta-base,153,with_context,future,The analyst designed the event after the interview.,The analyst will design the event after the interview.,0.902897834777832
distilroberta-base,153,with_context,uncertainty,The analyst designed the event after the interview.,The analyst may have designed the event after the interview.,1.049333930015564
distilroberta-base,153,with_context,passive,The analyst designed the event after the interview.,The event was designed by the analyst after the interview.,0.8908504247665405
distilroberta-base,153,with_context,formalization,The analyst designed the event after the interview.,It is true that the analyst designed the event after the interview.,1.456853985786438
distilroberta-base,153,relative_clause,negation,The person who designed the event was the analyst.,The person who did not design the event was the analyst.,1.0681304931640625
distilroberta-base,153,relative_clause,question,The person who designed the event was the analyst.,Was the person who designed the event the analyst?,1.3652055263519287
distilroberta-base,153,relative_clause,future,The person who designed the event was the analyst.,The person who will design the event is the analyst.,1.1920605897903442
distilroberta-base,153,relative_clause,uncertainty,The person who designed the event was the analyst.,The person who may have designed the event was the analyst.,1.1013702154159546
distilroberta-base,153,relative_clause,passive,The person who designed the event was the analyst.,The person by whom the event was designed was the analyst.,1.43157958984375
distilroberta-base,153,relative_clause,formalization,The person who designed the event was the analyst.,It is true that the person who designed the event was the analyst.,1.342119574546814
distilroberta-base,153,temporal_clause,negation,"After the analyst designed the event, the situation changed.","After the analyst did not design the event, the situation changed.",0.8572648167610168
distilroberta-base,153,temporal_clause,question,"After the analyst designed the event, the situation changed.",Did the situation change after the analyst designed the event?,1.117924690246582
distilroberta-base,153,temporal_clause,future,"After the analyst designed the event, the situation changed.","After the analyst will design the event, the situation will change.",1.326694369316101
distilroberta-base,153,temporal_clause,uncertainty,"After the analyst designed the event, the situation changed.","After the analyst may have designed the event, the situation changed.",0.9492393732070923
distilroberta-base,153,temporal_clause,passive,"After the analyst designed the event, the situation changed.","After the event was designed by the analyst, the situation changed.",0.759167492389679
distilroberta-base,153,temporal_clause,formalization,"After the analyst designed the event, the situation changed.","It is true that after the analyst designed the event, the situation changed.",1.3325661420822144
distilroberta-base,153,reported_statement,negation,The report said that the analyst designed the event.,The report said that the analyst did not design the event.,0.8639571070671082
distilroberta-base,153,reported_statement,question,The report said that the analyst designed the event.,Did the report say that the analyst designed the event?,1.3454769849777222
distilroberta-base,153,reported_statement,future,The report said that the analyst designed the event.,The report said that the analyst will design the event.,0.8647827506065369
distilroberta-base,153,reported_statement,uncertainty,The report said that the analyst designed the event.,The report said that the analyst may have designed the event.,0.9639430642127991
distilroberta-base,153,reported_statement,passive,The report said that the analyst designed the event.,The report said that the event was designed by the analyst.,0.8332343697547913
distilroberta-base,153,reported_statement,formalization,The report said that the analyst designed the event.,It is true that the report said that the analyst designed the event.,1.296858549118042
distilroberta-base,153,conditional,negation,"If the analyst designed the event, the result mattered.","If the analyst did not design the event, the result mattered.",0.8599355220794678
distilroberta-base,153,conditional,question,"If the analyst designed the event, the result mattered.",Did the result matter if the analyst designed the event?,1.0668904781341553
distilroberta-base,153,conditional,future,"If the analyst designed the event, the result mattered.","If the analyst will design the event, the result will matter.",1.2264879941940308
distilroberta-base,153,conditional,uncertainty,"If the analyst designed the event, the result mattered.","If the analyst may have designed the event, the result mattered.",0.908563494682312
distilroberta-base,153,conditional,passive,"If the analyst designed the event, the result mattered.","If the event was designed by the analyst, the result mattered.",0.79632169008255
distilroberta-base,153,conditional,formalization,"If the analyst designed the event, the result mattered.","It is true that if the analyst designed the event, the result mattered.",1.2538243532180786
distilroberta-base,154,simple_svo,negation,The designer defended the patient.,The designer did not defend the patient.,1.250651240348816
distilroberta-base,154,simple_svo,question,The designer defended the patient.,Did the designer defend the patient?,1.6873526573181152
distilroberta-base,154,simple_svo,future,The designer defended the patient.,The designer will defend the patient.,1.1543644666671753
distilroberta-base,154,simple_svo,uncertainty,The designer defended the patient.,The designer may have defended the patient.,1.353406310081482
distilroberta-base,154,simple_svo,passive,The designer defended the patient.,The patient was defended by the designer.,1.2892861366271973
distilroberta-base,154,simple_svo,formalization,The designer defended the patient.,It is true that the designer defended the patient.,1.9776006937026978
distilroberta-base,154,with_context,negation,The designer defended the patient after the interview.,The designer did not defend the patient after the interview.,0.9366243481636047
distilroberta-base,154,with_context,question,The designer defended the patient after the interview.,Did the designer defend the patient after the interview?,1.2288997173309326
distilroberta-base,154,with_context,future,The designer defended the patient after the interview.,The designer will defend the patient after the interview.,0.9695828557014465
distilroberta-base,154,with_context,uncertainty,The designer defended the patient after the interview.,The designer may have defended the patient after the interview.,0.9957581162452698
distilroberta-base,154,with_context,passive,The designer defended the patient after the interview.,The patient was defended by the designer after the interview.,0.9857186675071716
distilroberta-base,154,with_context,formalization,The designer defended the patient after the interview.,It is true that the designer defended the patient after the interview.,1.3854541778564453
distilroberta-base,154,relative_clause,negation,The person who defended the patient was the designer.,The person who did not defend the patient was the designer.,1.0533711910247803
distilroberta-base,154,relative_clause,question,The person who defended the patient was the designer.,Was the person who defended the patient the designer?,1.306439995765686
distilroberta-base,154,relative_clause,future,The person who defended the patient was the designer.,The person who will defend the patient is the designer.,1.5990145206451416
distilroberta-base,154,relative_clause,uncertainty,The person who defended the patient was the designer.,The person who may have defended the patient was the designer.,1.011054277420044
distilroberta-base,154,relative_clause,passive,The person who defended the patient was the designer.,The person by whom the patient was defended was the designer.,1.3044612407684326
distilroberta-base,154,relative_clause,formalization,The person who defended the patient was the designer.,It is true that the person who defended the patient was the designer.,1.3936471939086914
distilroberta-base,154,temporal_clause,negation,"After the designer defended the patient, the situation changed.","After the designer did not defend the patient, the situation changed.",0.7780386209487915
distilroberta-base,154,temporal_clause,question,"After the designer defended the patient, the situation changed.",Did the situation change after the designer defended the patient?,1.1452059745788574
distilroberta-base,154,temporal_clause,future,"After the designer defended the patient, the situation changed.","After the designer will defend the patient, the situation will change.",1.466647982597351
distilroberta-base,154,temporal_clause,uncertainty,"After the designer defended the patient, the situation changed.","After the designer may have defended the patient, the situation changed.",0.8760797381401062
distilroberta-base,154,temporal_clause,passive,"After the designer defended the patient, the situation changed.","After the patient was defended by the designer, the situation changed.",0.7430745363235474
distilroberta-base,154,temporal_clause,formalization,"After the designer defended the patient, the situation changed.","It is true that after the designer defended the patient, the situation changed.",1.2607440948486328
distilroberta-base,154,reported_statement,negation,The report said that the designer defended the patient.,The report said that the designer did not defend the patient.,0.8135679960250854
distilroberta-base,154,reported_statement,question,The report said that the designer defended the patient.,Did the report say that the designer defended the patient?,1.2910736799240112
distilroberta-base,154,reported_statement,future,The report said that the designer defended the patient.,The report said that the designer will defend the patient.,0.8363587856292725
distilroberta-base,154,reported_statement,uncertainty,The report said that the designer defended the patient.,The report said that the designer may have defended the patient.,0.8813455104827881
distilroberta-base,154,reported_statement,passive,The report said that the designer defended the patient.,The report said that the patient was defended by the designer.,0.7851242423057556
distilroberta-base,154,reported_statement,formalization,The report said that the designer defended the patient.,It is true that the report said that the designer defended the patient.,1.2421326637268066
distilroberta-base,154,conditional,negation,"If the designer defended the patient, the result mattered.","If the designer did not defend the patient, the result mattered.",0.8358888626098633
distilroberta-base,154,conditional,question,"If the designer defended the patient, the result mattered.",Did the result matter if the designer defended the patient?,1.070664405822754
distilroberta-base,154,conditional,future,"If the designer defended the patient, the result mattered.","If the designer will defend the patient, the result will matter.",1.2758238315582275
distilroberta-base,154,conditional,uncertainty,"If the designer defended the patient, the result mattered.","If the designer may have defended the patient, the result mattered.",0.8956944942474365
distilroberta-base,154,conditional,passive,"If the designer defended the patient, the result mattered.","If the patient was defended by the designer, the result mattered.",0.7146387100219727
distilroberta-base,154,conditional,formalization,"If the designer defended the patient, the result mattered.","It is true that if the designer defended the patient, the result mattered.",1.2470452785491943
distilroberta-base,155,simple_svo,negation,The designer reported a complex machine.,The designer did not report a complex machine.,1.23576021194458
distilroberta-base,155,simple_svo,question,The designer reported a complex machine.,Did the designer report a complex machine?,1.5009149312973022
distilroberta-base,155,simple_svo,future,The designer reported a complex machine.,The designer will report a complex machine.,1.1459871530532837
distilroberta-base,155,simple_svo,uncertainty,The designer reported a complex machine.,The designer may have reported a complex machine.,1.2184085845947266
distilroberta-base,155,simple_svo,passive,The designer reported a complex machine.,A complex machine was reported by the designer.,1.2760335206985474
distilroberta-base,155,simple_svo,formalization,The designer reported a complex machine.,It is true that the designer reported a complex machine.,1.7911840677261353
distilroberta-base,155,with_context,negation,The designer reported a complex machine after the discussion.,The designer did not report a complex machine after the discussion.,1.0117278099060059
distilroberta-base,155,with_context,question,The designer reported a complex machine after the discussion.,Did the designer report a complex machine after the discussion?,1.2282649278640747
distilroberta-base,155,with_context,future,The designer reported a complex machine after the discussion.,The designer will report a complex machine after the discussion.,1.194777250289917
distilroberta-base,155,with_context,uncertainty,The designer reported a complex machine after the discussion.,The designer may have reported a complex machine after the discussion.,0.9774631857872009
distilroberta-base,155,with_context,passive,The designer reported a complex machine after the discussion.,A complex machine was reported by the designer after the discussion.,0.9842846989631653
distilroberta-base,155,with_context,formalization,The designer reported a complex machine after the discussion.,It is true that the designer reported a complex machine after the discussion.,1.3693867921829224
distilroberta-base,155,relative_clause,negation,The person who reported a complex machine was the designer.,The person who did not report a complex machine was the designer.,1.0021096467971802
distilroberta-base,155,relative_clause,question,The person who reported a complex machine was the designer.,Was the person who reported a complex machine the designer?,1.232764482498169
distilroberta-base,155,relative_clause,future,The person who reported a complex machine was the designer.,The person who will report a complex machine is the designer.,1.507164478302002
distilroberta-base,155,relative_clause,uncertainty,The person who reported a complex machine was the designer.,The person who may have reported a complex machine was the designer.,0.8948171734809875
distilroberta-base,155,relative_clause,passive,The person who reported a complex machine was the designer.,The person by whom a complex machine was reported was the designer.,1.1809701919555664
distilroberta-base,155,relative_clause,formalization,The person who reported a complex machine was the designer.,It is true that the person who reported a complex machine was the designer.,1.2596951723098755
distilroberta-base,155,temporal_clause,negation,"After the designer reported a complex machine, the situation changed.","After the designer did not report a complex machine, the situation changed.",0.7647348046302795
distilroberta-base,155,temporal_clause,question,"After the designer reported a complex machine, the situation changed.",Did the situation change after the designer reported a complex machine?,1.0752700567245483
distilroberta-base,155,temporal_clause,future,"After the designer reported a complex machine, the situation changed.","After the designer will report a complex machine, the situation will change.",1.4323896169662476
distilroberta-base,155,temporal_clause,uncertainty,"After the designer reported a complex machine, the situation changed.","After the designer may have reported a complex machine, the situation changed.",0.792302668094635
distilroberta-base,155,temporal_clause,passive,"After the designer reported a complex machine, the situation changed.","After a complex machine was reported by the designer, the situation changed.",0.8679769039154053
distilroberta-base,155,temporal_clause,formalization,"After the designer reported a complex machine, the situation changed.","It is true that after the designer reported a complex machine, the situation changed.",1.1680526733398438
distilroberta-base,155,reported_statement,negation,The report said that the designer reported a complex machine.,The report said that the designer did not report a complex machine.,0.8565316796302795
distilroberta-base,155,reported_statement,question,The report said that the designer reported a complex machine.,Did the report say that the designer reported a complex machine?,1.1743488311767578
distilroberta-base,155,reported_statement,future,The report said that the designer reported a complex machine.,The report said that the designer will report a complex machine.,0.8445438742637634
distilroberta-base,155,reported_statement,uncertainty,The report said that the designer reported a complex machine.,The report said that the designer may have reported a complex machine.,0.827867865562439
distilroberta-base,155,reported_statement,passive,The report said that the designer reported a complex machine.,The report said that a complex machine was reported by the designer.,0.8025831580162048
distilroberta-base,155,reported_statement,formalization,The report said that the designer reported a complex machine.,It is true that the report said that the designer reported a complex machine.,1.1613507270812988
distilroberta-base,155,conditional,negation,"If the designer reported a complex machine, the result mattered.","If the designer did not report a complex machine, the result mattered.",0.778397262096405
distilroberta-base,155,conditional,question,"If the designer reported a complex machine, the result mattered.",Did the result matter if the designer reported a complex machine?,1.0347018241882324
distilroberta-base,155,conditional,future,"If the designer reported a complex machine, the result mattered.","If the designer will report a complex machine, the result will matter.",1.1654905080795288
distilroberta-base,155,conditional,uncertainty,"If the designer reported a complex machine, the result mattered.","If the designer may have reported a complex machine, the result mattered.",0.8894751667976379
distilroberta-base,155,conditional,passive,"If the designer reported a complex machine, the result mattered.","If a complex machine was reported by the designer, the result mattered.",0.7384272217750549
distilroberta-base,155,conditional,formalization,"If the designer reported a complex machine, the result mattered.","It is true that if the designer reported a complex machine, the result mattered.",1.1532400846481323
distilroberta-base,156,simple_svo,negation,The farmer explained the event.,The farmer did not explain the event.,1.4007421731948853
distilroberta-base,156,simple_svo,question,The farmer explained the event.,Did the farmer explain the event?,1.5831536054611206
distilroberta-base,156,simple_svo,future,The farmer explained the event.,The farmer will explain the event.,1.0001283884048462
distilroberta-base,156,simple_svo,uncertainty,The farmer explained the event.,The farmer may have explained the event.,1.4648351669311523
distilroberta-base,156,simple_svo,passive,The farmer explained the event.,The event was explained by the farmer.,1.207641839981079
distilroberta-base,156,simple_svo,formalization,The farmer explained the event.,It is true that the farmer explained the event.,1.8551459312438965
distilroberta-base,156,with_context,negation,The farmer explained the event after the discussion.,The farmer did not explain the event after the discussion.,0.9621795415878296
distilroberta-base,156,with_context,question,The farmer explained the event after the discussion.,Did the farmer explain the event after the discussion?,1.1743007898330688
distilroberta-base,156,with_context,future,The farmer explained the event after the discussion.,The farmer will explain the event after the discussion.,0.9258823990821838
distilroberta-base,156,with_context,uncertainty,The farmer explained the event after the discussion.,The farmer may have explained the event after the discussion.,1.0261024236679077
distilroberta-base,156,with_context,passive,The farmer explained the event after the discussion.,The event was explained by the farmer after the discussion.,0.8699511289596558
distilroberta-base,156,with_context,formalization,The farmer explained the event after the discussion.,It is true that the farmer explained the event after the discussion.,1.3042446374893188
distilroberta-base,156,relative_clause,negation,The person who explained the event was the farmer.,The person who did not explain the event was the farmer.,1.1008836030960083
distilroberta-base,156,relative_clause,question,The person who explained the event was the farmer.,Was the person who explained the event the farmer?,1.352945327758789
distilroberta-base,156,relative_clause,future,The person who explained the event was the farmer.,The person who will explain the event is the farmer.,1.2482870817184448
distilroberta-base,156,relative_clause,uncertainty,The person who explained the event was the farmer.,The person who may have explained the event was the farmer.,1.106134057044983
distilroberta-base,156,relative_clause,passive,The person who explained the event was the farmer.,The person by whom the event was explained was the farmer.,1.3387794494628906
distilroberta-base,156,relative_clause,formalization,The person who explained the event was the farmer.,It is true that the person who explained the event was the farmer.,1.3842594623565674
distilroberta-base,156,temporal_clause,negation,"After the farmer explained the event, the situation changed.","After the farmer did not explain the event, the situation changed.",0.7807842493057251
distilroberta-base,156,temporal_clause,question,"After the farmer explained the event, the situation changed.",Did the situation change after the farmer explained the event?,1.143327236175537
distilroberta-base,156,temporal_clause,future,"After the farmer explained the event, the situation changed.","After the farmer will explain the event, the situation will change.",1.3366962671279907
distilroberta-base,156,temporal_clause,uncertainty,"After the farmer explained the event, the situation changed.","After the farmer may have explained the event, the situation changed.",0.8803277611732483
distilroberta-base,156,temporal_clause,passive,"After the farmer explained the event, the situation changed.","After the event was explained by the farmer, the situation changed.",0.769405722618103
distilroberta-base,156,temporal_clause,formalization,"After the farmer explained the event, the situation changed.","It is true that after the farmer explained the event, the situation changed.",1.1928470134735107
distilroberta-base,156,reported_statement,negation,The report said that the farmer explained the event.,The report said that the farmer did not explain the event.,0.9351142048835754
distilroberta-base,156,reported_statement,question,The report said that the farmer explained the event.,Did the report say that the farmer explained the event?,1.2655309438705444
distilroberta-base,156,reported_statement,future,The report said that the farmer explained the event.,The report said that the farmer will explain the event.,0.7781421542167664
distilroberta-base,156,reported_statement,uncertainty,The report said that the farmer explained the event.,The report said that the farmer may have explained the event.,0.9840425848960876
distilroberta-base,156,reported_statement,passive,The report said that the farmer explained the event.,The report said that the event was explained by the farmer.,0.7548600435256958
distilroberta-base,156,reported_statement,formalization,The report said that the farmer explained the event.,It is true that the report said that the farmer explained the event.,1.2165989875793457
distilroberta-base,156,conditional,negation,"If the farmer explained the event, the result mattered.","If the farmer did not explain the event, the result mattered.",0.8464673161506653
distilroberta-base,156,conditional,question,"If the farmer explained the event, the result mattered.",Did the result matter if the farmer explained the event?,1.0617276430130005
distilroberta-base,156,conditional,future,"If the farmer explained the event, the result mattered.","If the farmer will explain the event, the result will matter.",1.2178186178207397
distilroberta-base,156,conditional,uncertainty,"If the farmer explained the event, the result mattered.","If the farmer may have explained the event, the result mattered.",0.9214955568313599
distilroberta-base,156,conditional,passive,"If the farmer explained the event, the result mattered.","If the event was explained by the farmer, the result mattered.",0.7744410037994385
distilroberta-base,156,conditional,formalization,"If the farmer explained the event, the result mattered.","It is true that if the farmer explained the event, the result mattered.",1.1772242784500122
distilroberta-base,157,simple_svo,negation,The student solved the experiment.,The student did not solve the experiment.,1.3220429420471191
distilroberta-base,157,simple_svo,question,The student solved the experiment.,Did the student solve the experiment?,1.6004869937896729
distilroberta-base,157,simple_svo,future,The student solved the experiment.,The student will solve the experiment.,1.0791796445846558
distilroberta-base,157,simple_svo,uncertainty,The student solved the experiment.,The student may have solved the experiment.,1.3024364709854126
distilroberta-base,157,simple_svo,passive,The student solved the experiment.,The experiment was solved by the student.,1.4330707788467407
distilroberta-base,157,simple_svo,formalization,The student solved the experiment.,It is true that the student solved the experiment.,1.880254864692688
distilroberta-base,157,with_context,negation,The student solved the experiment in the laboratory.,The student did not solve the experiment in the laboratory.,1.0545001029968262
distilroberta-base,157,with_context,question,The student solved the experiment in the laboratory.,Did the student solve the experiment in the laboratory?,1.23655366897583
distilroberta-base,157,with_context,future,The student solved the experiment in the laboratory.,The student will solve the experiment in the laboratory.,0.9162439107894897
distilroberta-base,157,with_context,uncertainty,The student solved the experiment in the laboratory.,The student may have solved the experiment in the laboratory.,1.0243477821350098
distilroberta-base,157,with_context,passive,The student solved the experiment in the laboratory.,The experiment was solved by the student in the laboratory.,1.013327717781067
distilroberta-base,157,with_context,formalization,The student solved the experiment in the laboratory.,It is true that the student solved the experiment in the laboratory.,1.3986207246780396
distilroberta-base,157,relative_clause,negation,The person who solved the experiment was the student.,The person who did not solve the experiment was the student.,1.0405594110488892
distilroberta-base,157,relative_clause,question,The person who solved the experiment was the student.,Was the person who solved the experiment the student?,1.2429425716400146
distilroberta-base,157,relative_clause,future,The person who solved the experiment was the student.,The person who will solve the experiment is the student.,1.3045907020568848
distilroberta-base,157,relative_clause,uncertainty,The person who solved the experiment was the student.,The person who may have solved the experiment was the student.,0.9638896584510803
